tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,data,program,channel,control,value,note,velocity
91750,note_on,,,,,8,0,0,,,,2,,,76,0
91754,note_on,,,,,4,0,0,,,,3,,,79,0
91798,note_on,,,,,44,0,0,,,,2,,,76,87
91802,note_on,,,,,4,0,0,,,,3,,,79,87
91808,note_on,,,,,6,0,0,,,,2,,,79,0
91812,note_on,,,,,4,0,0,,,,3,,,81,0
91856,note_on,,,,,44,0,0,,,,2,,,79,87
91860,note_on,,,,,4,0,0,,,,3,,,81,87
91868,note_on,,,,,8,0,0,,,,2,,,76,0
91872,note_on,,,,,4,0,0,,,,3,,,79,0
91896,note_on,,,,,24,0,0,,,,0,,,47,0
91916,note_on,,,,,20,0,0,,,,2,,,76,87
91920,note_on,,,,,4,0,0,,,,0,,,59,88
91920,note_on,,,,,0,0,0,,,,3,,,79,87
91926,note_on,,,,,6,0,0,,,,2,,,79,0
91930,note_on,,,,,4,0,0,,,,3,,,81,0
91974,note_on,,,,,44,0,0,,,,2,,,79,87
91978,note_on,,,,,4,0,0,,,,3,,,81,87
91986,note_on,,,,,8,0,0,,,,2,,,76,0
91990,note_on,,,,,4,0,0,,,,3,,,79,0
92036,note_on,,,,,46,0,0,,,,2,,,76,87
92040,note_on,,,,,4,0,0,,,,3,,,79,87
92044,note_on,,,,,4,0,0,,,,2,,,79,0
92048,note_on,,,,,4,0,0,,,,3,,,81,0
92094,note_on,,,,,46,0,0,,,,2,,,79,87
92098,note_on,,,,,4,0,0,,,,3,,,81,87
92106,note_on,,,,,8,0,0,,,,2,,,76,0
92110,note_on,,,,,4,0,0,,,,3,,,79,0
92112,note_on,,,,,2,0,0,,,,0,,,67,0
92112,note_on,,,,,0,0,0,,,,0,,,64,0
92136,note_on,,,,,24,0,0,,,,0,,,59,0
92160,note_on,,,,,24,0,0,,,,0,,,63,65
92160,note_on,,,,,0,0,0,,,,0,,,66,65
92160,note_on,,,,,0,0,0,,,,0,,,47,88
92160,note_on,,,,,0,0,0,,,,2,,,78,87
92160,note_on,,,,,0,0,0,,,,3,,,81,87
92164,note_on,,,,,4,0,0,,,,2,,,79,0
92168,note_on,,,,,4,0,0,,,,3,,,81,0
92220,note_on,,,,,52,0,0,,,,3,,,81,0
92220,note_on,,,,,0,0,0,,,,2,,,78,0
92222,note_on,,,,,2,0,0,,,,2,,,79,87
92222,note_on,,,,,0,0,0,,,,3,,,83,87
92278,note_on,,,,,56,0,0,,,,2,,,78,87
92278,note_on,,,,,0,0,0,,,,3,,,81,87
92282,note_on,,,,,4,0,0,,,,3,,,83,0
92282,note_on,,,,,0,0,0,,,,2,,,79,0
92338,note_on,,,,,56,0,0,,,,3,,,81,0
92338,note_on,,,,,0,0,0,,,,2,,,78,0
92340,note_on,,,,,2,0,0,,,,2,,,79,87
92340,note_on,,,,,0,0,0,,,,3,,,83,87
92376,note_on,,,,,36,0,0,,,,0,,,47,0
92396,note_on,,,,,20,0,0,,,,2,,,78,87
92396,note_on,,,,,0,0,0,,,,3,,,81,87
92400,note_on,,,,,4,0,0,,,,3,,,83,0
92400,note_on,,,,,0,0,0,,,,2,,,79,0
92400,note_on,,,,,0,0,0,,,,0,,,59,88
92456,note_on,,,,,56,0,0,,,,3,,,81,0
92456,note_on,,,,,0,0,0,,,,2,,,78,0
92458,note_on,,,,,2,0,0,,,,2,,,79,87
92458,note_on,,,,,0,0,0,,,,3,,,83,87
92516,note_on,,,,,58,0,0,,,,2,,,78,87
92516,note_on,,,,,0,0,0,,,,3,,,81,87
92518,note_on,,,,,2,0,0,,,,3,,,83,0
92518,note_on,,,,,0,0,0,,,,2,,,79,0
92576,note_on,,,,,58,0,0,,,,3,,,81,0
92576,note_on,,,,,0,0,0,,,,2,,,78,0
92578,note_on,,,,,2,0,0,,,,2,,,79,87
92578,note_on,,,,,0,0,0,,,,3,,,83,87
92592,note_on,,,,,14,0,0,,,,0,,,66,0
92592,note_on,,,,,0,0,0,,,,0,,,63,0
92616,note_on,,,,,24,0,0,,,,0,,,59,0
92638,note_on,,,,,22,0,0,,,,3,,,83,0
92638,note_on,,,,,0,0,0,,,,2,,,79,0
92640,note_on,,,,,2,0,0,,,,0,,,64,65
92640,note_on,,,,,0,0,0,,,,0,,,67,65
92640,note_on,,,,,0,0,0,,,,0,,,47,88
92640,note_on,,,,,0,0,0,,,,2,,,76,87
92640,note_on,,,,,0,0,0,,,,3,,,79,87
92694,note_on,,,,,54,0,0,,,,2,,,78,87
92694,note_on,,,,,0,0,0,,,,3,,,81,87
92708,note_on,,,,,14,0,0,,,,3,,,79,0
92708,note_on,,,,,0,0,0,,,,2,,,76,0
92760,note_on,,,,,52,0,0,,,,2,,,76,87
92760,note_on,,,,,0,0,0,,,,3,,,79,87
92762,note_on,,,,,2,0,0,,,,3,,,81,0
92762,note_on,,,,,0,0,0,,,,2,,,78,0
92814,note_on,,,,,52,0,0,,,,2,,,78,87
92814,note_on,,,,,0,0,0,,,,3,,,81,87
92828,note_on,,,,,14,0,0,,,,3,,,79,0
92828,note_on,,,,,0,0,0,,,,2,,,76,0
92856,note_on,,,,,28,0,0,,,,0,,,47,0
92880,note_on,,,,,24,0,0,,,,0,,,59,88
92880,note_on,,,,,0,0,0,,,,2,,,76,87
92880,note_on,,,,,0,0,0,,,,3,,,79,87
92882,note_on,,,,,2,0,0,,,,3,,,81,0
92882,note_on,,,,,0,0,0,,,,2,,,78,0
92934,note_on,,,,,52,0,0,,,,2,,,78,87
92934,note_on,,,,,0,0,0,,,,3,,,81,87
92948,note_on,,,,,14,0,0,,,,3,,,79,0
92948,note_on,,,,,0,0,0,,,,2,,,76,0
92996,note_on,,,,,48,0,0,,,,2,,,76,87
92996,note_on,,,,,0,0,0,,,,3,,,79,87
93002,note_on,,,,,6,0,0,,,,3,,,81,0
93002,note_on,,,,,0,0,0,,,,2,,,78,0
93050,note_on,,,,,48,0,0,,,,2,,,78,87
93050,note_on,,,,,0,0,0,,,,3,,,81,87
93064,note_on,,,,,14,0,0,,,,3,,,79,0
93064,note_on,,,,,0,0,0,,,,2,,,76,0
93072,note_on,,,,,8,0,0,,,,0,,,67,0
93072,note_on,,,,,0,0,0,,,,0,,,64,0
93096,note_on,,,,,24,0,0,,,,0,,,59,0
93118,note_on,,,,,22,0,0,,,,3,,,81,0
93118,note_on,,,,,0,0,0,,,,2,,,78,0
93120,note_on,,,,,2,0,0,,,,0,,,66,65
93120,note_on,,,,,0,0,0,,,,0,,,69,65
93120,note_on,,,,,0,0,0,,,,0,,,47,88
93120,note_on,,,,,0,0,0,,,,2,,,75,87
93120,note_on,,,,,0,0,0,,,,3,,,78,87
93182,note_on,,,,,62,0,0,,,,2,,,76,87
93182,note_on,,,,,0,0,0,,,,3,,,79,87
93186,note_on,,,,,4,0,0,,,,3,,,78,0
93186,note_on,,,,,0,0,0,,,,2,,,75,0
93240,note_on,,,,,54,0,0,,,,2,,,75,87
93240,note_on,,,,,0,0,0,,,,3,,,78,87
93248,note_on,,,,,8,0,0,,,,3,,,79,0
93248,note_on,,,,,0,0,0,,,,2,,,76,0
93302,note_on,,,,,54,0,0,,,,2,,,76,87
93302,note_on,,,,,0,0,0,,,,3,,,79,87
93306,note_on,,,,,4,0,0,,,,3,,,78,0
93306,note_on,,,,,0,0,0,,,,2,,,75,0
93336,note_on,,,,,30,0,0,,,,0,,,47,0
93360,note_on,,,,,24,0,0,,,,0,,,49,88
93360,note_on,,,,,0,0,0,,,,2,,,75,87
93360,note_on,,,,,0,0,0,,,,3,,,78,87
93368,note_on,,,,,8,0,0,,,,3,,,79,0
93368,note_on,,,,,0,0,0,,,,2,,,76,0
93422,note_on,,,,,54,0,0,,,,2,,,76,87
93422,note_on,,,,,0,0,0,,,,3,,,79,87
93426,note_on,,,,,4,0,0,,,,3,,,78,0
93426,note_on,,,,,0,0,0,,,,2,,,75,0
93476,note_on,,,,,50,0,0,,,,2,,,75,87
93476,note_on,,,,,0,0,0,,,,3,,,78,87
93488,note_on,,,,,12,0,0,,,,3,,,79,0
93488,note_on,,,,,0,0,0,,,,2,,,76,0
93538,note_on,,,,,50,0,0,,,,2,,,76,87
93538,note_on,,,,,0,0,0,,,,3,,,79,87
93542,note_on,,,,,4,0,0,,,,3,,,78,0
93542,note_on,,,,,0,0,0,,,,2,,,75,0
93552,note_on,,,,,10,0,0,,,,0,,,69,0
93552,note_on,,,,,0,0,0,,,,0,,,66,0
93576,note_on,,,,,24,0,0,,,,0,,,49,0
93600,note_on,,,,,24,0,0,,,,0,,,51,88
93604,note_on,,,,,4,0,0,,,,3,,,79,0
93604,note_on,,,,,0,0,0,,,,2,,,76,0
93816,note_on,,,,,212,0,0,,,,0,,,51,0
93840,note_on,,,,,24,0,0,,,,0,,,63,65
93840,note_on,,,,,0,0,0,,,,0,,,66,65
93840,note_on,,,,,0,0,0,,,,0,,,47,88
93840,note_on,,,,,0,0,0,,,,2,,,78,87
93840,note_on,,,,,0,0,0,,,,3,,,81,87
94026,note_on,,,,,186,0,0,,,,3,,,81,0
94026,note_on,,,,,0,0,0,,,,2,,,78,0
94056,note_on,,,,,30,0,0,,,,0,,,47,0
94056,note_on,,,,,0,0,0,,,,0,,,66,0
94056,note_on,,,,,0,0,0,,,,0,,,63,0
94080,note_on,,,,,24,0,0,,,,0,,,64,65
94080,note_on,,,,,0,0,0,,,,0,,,67,65
94080,note_on,,,,,0,0,0,,,,0,,,52,88
94080,note_on,,,,,0,0,0,,,,2,,,76,87
94088,note_on,,,,,8,0,0,,,,3,,,79,72
94198,note_on,,,,,110,0,0,,,,3,,,79,0
94200,note_on,,,,,2,0,0,,,,2,,,79,87
94204,note_on,,,,,4,0,0,,,,2,,,76,0
94204,note_on,,,,,0,0,0,,,,3,,,83,72
94296,note_on,,,,,92,0,0,,,,0,,,52,0
94296,note_on,,,,,0,0,0,,,,0,,,67,0
94314,note_on,,,,,18,0,0,,,,3,,,83,0
94320,note_on,,,,,6,0,0,,,,0,,,69,65
94320,note_on,,,,,0,0,0,,,,0,,,57,88
94320,note_on,,,,,0,0,0,,,,2,,,78,87
94328,note_on,,,,,8,0,0,,,,2,,,79,0
94328,note_on,,,,,0,0,0,,,,3,,,81,72
94438,note_on,,,,,110,0,0,,,,3,,,81,0
94440,note_on,,,,,2,0,0,,,,2,,,76,87
94444,note_on,,,,,4,0,0,,,,3,,,79,72
94462,note_on,,,,,18,0,0,,,,2,,,78,0
94512,note_on,,,,,50,0,0,,,,0,,,64,0
94536,note_on,,,,,24,0,0,,,,2,,,76,0
94536,note_on,,,,,0,0,0,,,,0,,,57,0
94536,note_on,,,,,0,0,0,,,,0,,,69,0
94546,note_on,,,,,10,0,0,,,,2,,,75,87
94554,note_on,,,,,8,0,0,,,,3,,,79,0
94556,note_on,,,,,2,0,0,,,,3,,,78,87
94560,note_on,,,,,4,0,0,,,,0,,,63,65
94560,note_on,,,,,0,0,0,,,,0,,,66,65
94560,note_on,,,,,0,0,0,,,,0,,,59,88
94612,note_on,,,,,52,0,0,,,,2,,,75,0
94616,note_on,,,,,4,0,0,,,,2,,,76,87
94618,note_on,,,,,2,0,0,,,,3,,,79,87
94622,note_on,,,,,4,0,0,,,,3,,,78,0
94674,note_on,,,,,52,0,0,,,,2,,,75,87
94676,note_on,,,,,2,0,0,,,,3,,,78,87
94682,note_on,,,,,6,0,0,,,,2,,,76,0
94684,note_on,,,,,2,0,0,,,,3,,,79,0
94738,note_on,,,,,54,0,0,,,,3,,,79,87
94740,note_on,,,,,2,0,0,,,,2,,,75,0
94742,note_on,,,,,2,0,0,,,,3,,,78,0
94744,note_on,,,,,2,0,0,,,,2,,,76,87
94776,note_on,,,,,32,0,0,,,,0,,,59,0
94796,note_on,,,,,20,0,0,,,,3,,,78,87
94798,note_on,,,,,2,0,0,,,,2,,,75,87
94800,note_on,,,,,2,0,0,,,,0,,,47,88
94804,note_on,,,,,4,0,0,,,,3,,,79,0
94810,note_on,,,,,6,0,0,,,,2,,,76,0
94858,note_on,,,,,48,0,0,,,,3,,,79,87
94862,note_on,,,,,4,0,0,,,,3,,,78,0
94864,note_on,,,,,2,0,0,,,,2,,,75,0
94868,note_on,,,,,4,0,0,,,,2,,,76,87
94912,note_on,,,,,44,0,0,,,,3,,,78,87
94918,note_on,,,,,6,0,0,,,,2,,,75,87
94924,note_on,,,,,6,0,0,,,,3,,,79,0
94934,note_on,,,,,10,0,0,,,,2,,,76,0
94974,note_on,,,,,40,0,0,,,,3,,,79,87
94978,note_on,,,,,4,0,0,,,,3,,,78,0
94984,note_on,,,,,6,0,0,,,,2,,,75,0
94988,note_on,,,,,4,0,0,,,,2,,,76,87
94992,note_on,,,,,4,0,0,,,,0,,,66,0
94992,note_on,,,,,0,0,0,,,,0,,,63,0
95016,note_on,,,,,24,0,0,,,,0,,,47,0
95040,note_on,,,,,24,0,0,,,,3,,,79,0
95040,note_on,,,,,0,0,0,,,,0,,,64,65
95040,note_on,,,,,0,0,0,,,,0,,,68,65
95040,note_on,,,,,0,0,0,,,,0,,,52,88
95040,note_on,,,,,0,0,0,,,,2,,,74,87
95040,note_on,,,,,0,0,0,,,,3,,,80,72
95054,note_on,,,,,14,0,0,,,,2,,,76,0
95256,note_on,,,,,202,0,0,,,,0,,,52,0
95256,note_on,,,,,0,0,0,,,,0,,,68,0
95280,note_on,,,,,24,0,0,,,,0,,,69,65
95280,note_on,,,,,0,0,0,,,,0,,,54,88
95496,note_on,,,,,216,0,0,,,,0,,,54,0
95496,note_on,,,,,0,0,0,,,,0,,,69,0
95520,note_on,,,,,24,0,0,,,,0,,,71,65
95520,note_on,,,,,0,0,0,,,,0,,,56,88
95620,note_on,,,,,100,0,0,,,,3,,,80,0
95640,note_on,,,,,20,0,0,,,,3,,,83,72
95671,note_on,,,,,31,0,0,,,,2,,,74,0
95736,note_on,,,,,65,0,0,,,,0,,,56,0
95736,note_on,,,,,0,0,0,,,,0,,,71,0
95750,note_on,,,,,14,0,0,,,,3,,,83,0
95760,note_on,,,,,10,0,0,,,,0,,,68,65
95760,note_on,,,,,0,0,0,,,,0,,,52,88
95760,note_on,,,,,0,0,0,,,,3,,,81,72
95870,note_on,,,,,110,0,0,,,,3,,,81,0
95880,note_on,,,,,10,0,0,,,,3,,,79,72
95976,note_on,,,,,96,0,0,,,,0,,,52,0
95976,note_on,,,,,0,0,0,,,,0,,,68,0
95990,note_on,,,,,14,0,0,,,,3,,,79,0
96000,note_on,,,,,10,0,0,,,,0,,,69,65
96000,note_on,,,,,0,0,0,,,,0,,,45,88
96000,note_on,,,,,0,0,0,,,,2,,,72,87
96000,note_on,,,,,0,0,0,,,,3,,,81,72
96110,note_on,,,,,110,0,0,,,,3,,,81,0
96116,note_on,,,,,6,0,0,,,,2,,,72,0
96120,note_on,,,,,4,0,0,,,,0,,,64,0
96120,note_on,,,,,0,0,0,,,,3,,,76,72
96216,note_on,,,,,96,0,0,,,,0,,,45,0
96230,note_on,,,,,14,0,0,,,,3,,,76,0
96240,note_on,,,,,10,0,0,,,,0,,,65,65
96240,note_on,,,,,0,0,0,,,,0,,,50,88
96240,note_on,,,,,0,0,0,,,,2,,,81,87
96240,note_on,,,,,0,0,0,,,,3,,,74,72
96350,note_on,,,,,110,0,0,,,,3,,,74,0
96360,note_on,,,,,10,0,0,,,,3,,,72,72
96456,note_on,,,,,96,0,0,,,,0,,,50,0
96456,note_on,,,,,0,0,0,,,,0,,,65,0
96470,note_on,,,,,14,0,0,,,,3,,,72,0
96480,note_on,,,,,10,0,0,,,,0,,,64,65
96480,note_on,,,,,0,0,0,,,,0,,,52,88
96480,note_on,,,,,0,0,0,,,,3,,,71,72
96534,note_on,,,,,54,0,0,,,,3,,,72,72
96536,note_on,,,,,2,0,0,,,,3,,,71,0
96582,note_on,,,,,46,0,0,,,,3,,,71,72
96590,note_on,,,,,8,0,0,,,,3,,,72,0
96636,note_on,,,,,46,0,0,,,,3,,,72,72
96638,note_on,,,,,2,0,0,,,,3,,,71,0
96668,note_on,,,,,30,0,0,,,,2,,,81,0
96686,note_on,,,,,18,0,0,,,,3,,,71,72
96692,note_on,,,,,6,0,0,,,,3,,,72,0
96696,note_on,,,,,4,0,0,,,,0,,,52,0
96720,note_on,,,,,24,0,0,,,,0,,,69,0
96720,note_on,,,,,0,0,0,,,,0,,,68,65
96720,note_on,,,,,0,0,0,,,,0,,,40,88
96720,note_on,,,,,0,0,0,,,,2,,,80,87
96732,note_on,,,,,12,0,0,,,,3,,,72,72
96742,note_on,,,,,10,0,0,,,,3,,,71,0
96778,note_on,,,,,36,0,0,,,,3,,,71,72
96780,note_on,,,,,2,0,0,,,,3,,,72,0
96834,note_on,,,,,54,0,0,,,,3,,,71,0
96840,note_on,,,,,6,0,0,,,,3,,,69,72
96866,note_on,,,,,26,0,0,,,,2,,,80,0
96912,note_on,,,,,46,0,0,,,,0,,,64,0
96936,note_on,,,,,24,0,0,,,,0,,,40,0
96936,note_on,,,,,0,0,0,,,,0,,,68,0
96950,note_on,,,,,14,0,0,,,,3,,,69,0
96960,note_on,,,,,10,0,0,,,,0,,,69,88
96960,note_on,,,,,0,0,0,,,,0,,,57,88
96960,note_on,,,,,0,0,0,,,,0,,,45,88
96960,note_on,,,,,0,0,0,,,,2,,,81,87
96960,note_on,,,,,0,0,0,,,,3,,,69,72
97176,note_on,,,,,216,0,0,,,,0,,,45,0
97176,note_on,,,,,0,0,0,,,,0,,,57,0
97176,note_on,,,,,0,0,0,,,,0,,,69,0
97180,note_on,,,,,4,0,0,,,,3,,,69,0
97200,note_on,,,,,20,0,0,,,,0,,,76,88
97200,note_on,,,,,0,0,0,,,,0,,,72,88
97200,note_on,,,,,0,0,0,,,,0,,,57,88
97268,note_on,,,,,68,0,0,,,,2,,,81,0
97308,note_on,,,,,40,0,0,,,,0,,,72,0
97308,note_on,,,,,0,0,0,,,,0,,,76,0
97320,note_on,,,,,12,0,0,,,,0,,,74,88
97320,note_on,,,,,0,0,0,,,,0,,,71,88
97416,note_on,,,,,96,0,0,,,,0,,,57,0
97428,note_on,,,,,12,0,0,,,,0,,,71,0
97428,note_on,,,,,0,0,0,,,,0,,,74,0
97440,note_on,,,,,12,0,0,,,,0,,,69,88
97440,note_on,,,,,0,0,0,,,,0,,,72,88
97440,note_on,,,,,0,0,0,,,,0,,,45,88
97656,note_on,,,,,216,0,0,,,,0,,,45,0
97656,note_on,,,,,0,0,0,,,,0,,,72,0
97656,note_on,,,,,0,0,0,,,,0,,,69,0
97680,note_on,,,,,24,0,0,,,,0,,,76,88
97680,note_on,,,,,0,0,0,,,,0,,,72,88
97680,note_on,,,,,0,0,0,,,,0,,,57,88
97788,note_on,,,,,108,0,0,,,,0,,,72,0
97788,note_on,,,,,0,0,0,,,,0,,,76,0
97800,note_on,,,,,12,0,0,,,,0,,,74,88
97800,note_on,,,,,0,0,0,,,,0,,,71,88
97896,note_on,,,,,96,0,0,,,,0,,,57,0
97908,note_on,,,,,12,0,0,,,,0,,,71,0
97908,note_on,,,,,0,0,0,,,,0,,,74,0
97920,note_on,,,,,12,0,0,,,,0,,,72,88
97920,note_on,,,,,0,0,0,,,,0,,,69,88
97920,note_on,,,,,0,0,0,,,,0,,,45,88
98136,note_on,,,,,216,0,0,,,,0,,,45,0
98136,note_on,,,,,0,0,0,,,,0,,,69,0
98136,note_on,,,,,0,0,0,,,,0,,,72,0
98160,note_on,,,,,24,0,0,,,,0,,,76,88
98160,note_on,,,,,0,0,0,,,,0,,,81,88
98160,note_on,,,,,0,0,0,,,,0,,,57,88
98376,note_on,,,,,216,0,0,,,,0,,,57,0
98376,note_on,,,,,0,0,0,,,,0,,,81,0
98376,note_on,,,,,0,0,0,,,,0,,,76,0
98400,note_on,,,,,24,0,0,,,,0,,,72,88
98400,note_on,,,,,0,0,0,,,,0,,,76,88
98400,note_on,,,,,0,0,0,,,,0,,,45,88
98616,note_on,,,,,216,0,0,,,,0,,,45,0
98616,note_on,,,,,0,0,0,,,,0,,,76,0
98616,note_on,,,,,0,0,0,,,,0,,,72,0
98640,note_on,,,,,24,0,0,,,,0,,,76,88
98640,note_on,,,,,0,0,0,,,,0,,,81,88
98640,note_on,,,,,0,0,0,,,,0,,,57,88
98856,note_on,,,,,216,0,0,,,,0,,,57,0
98856,note_on,,,,,0,0,0,,,,0,,,81,0
98856,note_on,,,,,0,0,0,,,,0,,,76,0
98880,note_on,,,,,24,0,0,,,,0,,,69,88
98880,note_on,,,,,0,0,0,,,,0,,,72,88
98880,note_on,,,,,0,0,0,,,,0,,,45,88
99096,note_on,,,,,216,0,0,,,,0,,,45,0
99096,note_on,,,,,0,0,0,,,,0,,,72,0
99096,note_on,,,,,0,0,0,,,,0,,,69,0
99120,note_on,,,,,24,0,0,,,,0,,,76,88
99120,note_on,,,,,0,0,0,,,,0,,,72,88
99120,note_on,,,,,0,0,0,,,,0,,,57,88
99228,note_on,,,,,108,0,0,,,,0,,,72,0
99228,note_on,,,,,0,0,0,,,,0,,,76,0
99240,note_on,,,,,12,0,0,,,,0,,,74,88
99240,note_on,,,,,0,0,0,,,,0,,,71,88
99336,note_on,,,,,96,0,0,,,,0,,,57,0
99348,note_on,,,,,12,0,0,,,,0,,,71,0
99348,note_on,,,,,0,0,0,,,,0,,,74,0
99360,note_on,,,,,12,0,0,,,,0,,,69,88
99360,note_on,,,,,0,0,0,,,,0,,,72,88
99360,note_on,,,,,0,0,0,,,,0,,,45,88
99576,note_on,,,,,216,0,0,,,,0,,,45,0
99576,note_on,,,,,0,0,0,,,,0,,,72,0
99576,note_on,,,,,0,0,0,,,,0,,,69,0
99600,note_on,,,,,24,0,0,,,,0,,,76,88
99600,note_on,,,,,0,0,0,,,,0,,,72,88
99600,note_on,,,,,0,0,0,,,,0,,,57,88
99708,note_on,,,,,108,0,0,,,,0,,,72,0
99708,note_on,,,,,0,0,0,,,,0,,,76,0
99720,note_on,,,,,12,0,0,,,,0,,,74,88
99720,note_on,,,,,0,0,0,,,,0,,,71,88
99816,note_on,,,,,96,0,0,,,,0,,,57,0
99828,note_on,,,,,12,0,0,,,,0,,,71,0
99828,note_on,,,,,0,0,0,,,,0,,,74,0
99840,note_on,,,,,12,0,0,,,,0,,,72,88
99840,note_on,,,,,0,0,0,,,,0,,,69,88
99840,note_on,,,,,0,0,0,,,,0,,,45,88
100056,note_on,,,,,216,0,0,,,,0,,,45,0
100056,note_on,,,,,0,0,0,,,,0,,,69,0
100056,note_on,,,,,0,0,0,,,,0,,,72,0
100080,note_on,,,,,24,0,0,,,,0,,,76,88
100080,note_on,,,,,0,0,0,,,,0,,,81,88
100080,note_on,,,,,0,0,0,,,,0,,,57,88
100296,note_on,,,,,216,0,0,,,,0,,,57,0
100296,note_on,,,,,0,0,0,,,,0,,,81,0
100296,note_on,,,,,0,0,0,,,,0,,,76,0
100320,note_on,,,,,24,0,0,,,,0,,,72,88
100320,note_on,,,,,0,0,0,,,,0,,,76,88
100320,note_on,,,,,0,0,0,,,,0,,,45,88
100536,note_on,,,,,216,0,0,,,,0,,,45,0
100536,note_on,,,,,0,0,0,,,,0,,,76,0
100536,note_on,,,,,0,0,0,,,,0,,,72,0
100560,note_on,,,,,24,0,0,,,,0,,,76,88
100560,note_on,,,,,0,0,0,,,,0,,,81,88
100560,note_on,,,,,0,0,0,,,,0,,,57,88
100776,note_on,,,,,216,0,0,,,,0,,,57,0
100776,note_on,,,,,0,0,0,,,,0,,,81,0
100776,note_on,,,,,0,0,0,,,,0,,,76,0
100800,note_on,,,,,24,0,0,,,,0,,,80,88
100800,note_on,,,,,0,0,0,,,,0,,,76,88
100800,note_on,,,,,0,0,0,,,,0,,,40,88
101016,note_on,,,,,216,0,0,,,,0,,,40,0
101016,note_on,,,,,0,0,0,,,,0,,,76,0
101016,note_on,,,,,0,0,0,,,,0,,,80,0
101040,note_on,,,,,24,0,0,,,,0,,,80,88
101040,note_on,,,,,0,0,0,,,,0,,,83,88
101040,note_on,,,,,0,0,0,,,,0,,,52,88
101148,note_on,,,,,108,0,0,,,,0,,,83,0
101148,note_on,,,,,0,0,0,,,,0,,,80,0
101160,note_on,,,,,12,0,0,,,,0,,,81,88
101160,note_on,,,,,0,0,0,,,,0,,,78,88
101256,note_on,,,,,96,0,0,,,,0,,,52,0
101268,note_on,,,,,12,0,0,,,,0,,,78,0
101268,note_on,,,,,0,0,0,,,,0,,,81,0
101280,note_on,,,,,12,0,0,,,,0,,,80,88
101280,note_on,,,,,0,0,0,,,,0,,,76,88
101280,note_on,,,,,0,0,0,,,,0,,,40,88
101496,note_on,,,,,216,0,0,,,,0,,,40,0
101496,note_on,,,,,0,0,0,,,,0,,,76,0
101496,note_on,,,,,0,0,0,,,,0,,,80,0
101520,note_on,,,,,24,0,0,,,,0,,,80,88
101520,note_on,,,,,0,0,0,,,,0,,,83,88
101520,note_on,,,,,0,0,0,,,,0,,,52,88
101628,note_on,,,,,108,0,0,,,,0,,,83,0
101628,note_on,,,,,0,0,0,,,,0,,,80,0
101640,note_on,,,,,12,0,0,,,,0,,,81,88
101640,note_on,,,,,0,0,0,,,,0,,,78,88
101736,note_on,,,,,96,0,0,,,,0,,,52,0
101748,note_on,,,,,12,0,0,,,,0,,,78,0
101748,note_on,,,,,0,0,0,,,,0,,,81,0
101760,marker,,,,,12,1,0,,,,,,,,
101760,note_on,,,,,0,0,0,,,,0,,,80,88
101760,note_on,,,,,0,0,0,,,,0,,,76,88
101760,note_on,,,,,0,0,0,,,,0,,,40,88
101976,note_on,,,,,216,0,0,,,,0,,,40,0
101976,note_on,,,,,0,0,0,,,,0,,,76,0
101976,note_on,,,,,0,0,0,,,,0,,,80,0
102000,note_on,,,,,24,0,0,,,,0,,,76,88
102000,note_on,,,,,0,0,0,,,,0,,,71,88
102000,note_on,,,,,0,0,0,,,,0,,,52,88
102216,note_on,,,,,216,0,0,,,,0,,,52,0
102216,note_on,,,,,0,0,0,,,,0,,,71,0
102216,note_on,,,,,0,0,0,,,,0,,,76,0
102240,note_on,,,,,24,0,0,,,,0,,,80,88
102240,note_on,,,,,0,0,0,,,,0,,,76,88
102240,note_on,,,,,0,0,0,,,,0,,,40,88
102456,note_on,,,,,216,0,0,,,,0,,,40,0
102456,note_on,,,,,0,0,0,,,,0,,,76,0
102456,note_on,,,,,0,0,0,,,,0,,,80,0
102480,note_on,,,,,24,0,0,,,,0,,,83,88
102480,note_on,,,,,0,0,0,,,,0,,,80,88
102480,note_on,,,,,0,0,0,,,,0,,,52,88
102696,note_on,,,,,216,0,0,,,,0,,,52,0
102696,note_on,,,,,0,0,0,,,,0,,,80,0
102696,note_on,,,,,0,0,0,,,,0,,,83,0
102720,note_on,,,,,24,0,0,,,,0,,,81,88
102720,note_on,,,,,0,0,0,,,,0,,,76,88
102720,note_on,,,,,0,0,0,,,,0,,,45,88
102936,note_on,,,,,216,0,0,,,,0,,,45,0
102936,note_on,,,,,0,0,0,,,,0,,,76,0
102936,note_on,,,,,0,0,0,,,,0,,,81,0
102960,note_on,,,,,24,0,0,,,,0,,,72,88
102960,note_on,,,,,0,0,0,,,,0,,,69,88
102960,note_on,,,,,0,0,0,,,,0,,,57,88
103176,note_on,,,,,216,0,0,,,,0,,,57,0
103176,note_on,,,,,0,0,0,,,,0,,,69,0
103176,note_on,,,,,0,0,0,,,,0,,,72,0
103200,note_on,,,,,24,0,0,,,,0,,,71,88
103200,note_on,,,,,0,0,0,,,,0,,,68,88
103200,note_on,,,,,0,0,0,,,,0,,,52,88
103416,note_on,,,,,216,0,0,,,,0,,,52,0
103416,note_on,,,,,0,0,0,,,,0,,,68,0
103416,note_on,,,,,0,0,0,,,,0,,,71,0
103440,note_on,,,,,24,0,0,,,,0,,,80,88
