tick,type,frame_rate,hours,minutes,seconds,frames,sub_frames,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,note,velocity,channel,control,value
104017,note_on,,,,,,,84,0,0,,,,,,,74,93,0,,
104041,note_on,,,,,,,24,0,0,,,,,,,67,58,0,,
104041,note_on,,,,,,,0,0,0,,,,,,,58,56,0,,
104049,note_on,,,,,,,8,0,0,,,,,,,62,50,0,,
104139,control_change,,,,,,,90,0,0,,,,,,,,,0,64,127
104161,note_off,,,,,,,22,0,0,,,,,,,67,64,0,,
104195,note_on,,,,,,,34,0,0,,,,,,,79,92,0,,
104197,note_off,,,,,,,2,0,0,,,,,,,62,64,0,,
104207,note_off,,,,,,,10,0,0,,,,,,,74,64,0,,
104209,note_off,,,,,,,2,0,0,,,,,,,58,64,0,,
104231,control_change,,,,,,,22,0,0,,,,,,,,,0,64,0
104355,note_on,,,,,,,124,0,0,,,,,,,74,87,0,,
104363,note_on,,,,,,,8,0,0,,,,,,,58,58,0,,
104365,note_on,,,,,,,2,0,0,,,,,,,67,79,0,,
104379,note_on,,,,,,,14,0,0,,,,,,,62,50,0,,
104397,note_off,,,,,,,18,0,0,,,,,,,74,64,0,,
104417,note_off,,,,,,,20,0,0,,,,,,,67,64,0,,
104439,note_off,,,,,,,22,0,0,,,,,,,62,64,0,,
104449,note_off,,,,,,,10,0,0,,,,,,,58,64,0,,
104527,note_on,,,,,,,78,0,0,,,,,,,72,89,0,,
104557,note_on,,,,,,,30,0,0,,,,,,,67,70,0,,
104559,note_on,,,,,,,2,0,0,,,,,,,56,56,0,,
104559,note_on,,,,,,,0,0,0,,,,,,,60,56,0,,
104661,control_change,,,,,,,102,0,0,,,,,,,,,0,64,127
104691,note_off,,,,,,,30,0,0,,,,,,,67,64,0,,
104693,note_off,,,,,,,2,0,0,,,,,,,72,64,0,,
104703,note_on,,,,,,,10,0,0,,,,,,,71,91,0,,
104711,note_off,,,,,,,8,0,0,,,,,,,60,64,0,,
104731,note_off,,,,,,,20,0,0,,,,,,,56,64,0,,
104769,control_change,,,,,,,38,0,0,,,,,,,,,0,64,0
104791,note_off,,,,,,,22,0,0,,,,,,,71,64,0,,
104863,note_on,,,,,,,72,0,0,,,,,,,72,88,0,,
104865,note_on,,,,,,,2,0,0,,,,,,,67,72,0,,
104881,note_on,,,,,,,16,0,0,,,,,,,60,49,0,,
104881,note_on,,,,,,,0,0,0,,,,,,,56,58,0,,
104907,note_off,,,,,,,26,0,0,,,,,,,72,64,0,,
104915,note_off,,,,,,,8,0,0,,,,,,,67,64,0,,
104951,note_off,,,,,,,36,0,0,,,,,,,60,64,0,,
104957,note_off,,,,,,,6,0,0,,,,,,,56,64,0,,
105041,note_on,,,,,,,84,0,0,,,,,,,77,94,0,,
105047,note_on,,,,,,,6,0,0,,,,,,,72,78,0,,
105053,note_on,,,,,,,6,0,0,,,,,,,56,40,0,,
105055,note_on,,,,,,,2,0,0,,,,,,,65,64,0,,
105069,note_on,,,,,,,14,0,0,,,,,,,60,32,0,,
105093,note_off,,,,,,,24,0,0,,,,,,,79,64,0,,
105103,note_off,,,,,,,10,0,0,,,,,,,72,64,0,,
105153,control_change,,,,,,,50,0,0,,,,,,,,,0,64,127
105185,note_off,,,,,,,32,0,0,,,,,,,65,64,0,,
105219,note_on,,,,,,,34,0,0,,,,,,,71,84,0,,
105239,note_off,,,,,,,20,0,0,,,,,,,56,64,0,,
105242,note_off,,,,,,,3,0,0,,,,,,,60,64,0,,
105275,control_change,,,,,,,33,0,0,,,,,,,,,0,64,0
105317,note_off,,,,,,,42,0,0,,,,,,,71,64,0,,
105385,note_on,,,,,,,68,0,0,,,,,,,72,74,0,,
105390,note_on,,,,,,,5,0,0,,,,,,,56,58,0,,
105395,note_on,,,,,,,5,0,0,,,,,,,65,61,0,,
105401,note_on,,,,,,,6,0,0,,,,,,,60,54,0,,
105431,note_off,,,,,,,30,0,0,,,,,,,72,64,0,,
105439,note_off,,,,,,,8,0,0,,,,,,,56,64,0,,
105443,note_off,,,,,,,4,0,0,,,,,,,65,64,0,,
105455,note_off,,,,,,,12,0,0,,,,,,,60,64,0,,
105581,note_on,,,,,,,126,0,0,,,,,,,79,88,0,,
105584,note_on,,,,,,,3,0,0,,,,,,,74,80,0,,
105587,note_on,,,,,,,3,0,0,,,,,,,67,71,0,,
105589,note_on,,,,,,,2,0,0,,,,,,,60,36,0,,
105595,note_on,,,,,,,6,0,0,,,,,,,62,51,0,,
105597,note_on,,,,,,,2,0,0,,,,,,,55,58,0,,
105629,note_off,,,,,,,32,0,0,,,,,,,77,64,0,,
105675,control_change,,,,,,,46,0,0,,,,,,,,,0,64,127
105719,note_off,,,,,,,44,0,0,,,,,,,74,64,0,,
105737,note_off,,,,,,,18,0,0,,,,,,,67,64,0,,
105737,note_off,,,,,,,0,0,0,,,,,,,60,64,0,,
105757,note_off,,,,,,,20,0,0,,,,,,,55,64,0,,
105759,note_off,,,,,,,2,0,0,,,,,,,62,64,0,,
105761,note_on,,,,,,,2,0,0,,,,,,,75,66,0,,
105799,control_change,,,,,,,38,0,0,,,,,,,,,0,64,0
105865,note_off,,,,,,,66,0,0,,,,,,,75,64,0,,
105923,note_on,,,,,,,58,0,0,,,,,,,74,73,0,,
105925,note_on,,,,,,,2,0,0,,,,,,,67,68,0,,
105931,note_on,,,,,,,6,0,0,,,,,,,55,50,0,,
105939,note_on,,,,,,,8,0,0,,,,,,,60,35,0,,
105949,note_on,,,,,,,10,0,0,,,,,,,62,47,0,,
105963,note_off,,,,,,,14,0,0,,,,,,,74,64,0,,
105973,note_off,,,,,,,10,0,0,,,,,,,67,64,0,,
105987,note_off,,,,,,,14,0,0,,,,,,,55,64,0,,
106003,note_off,,,,,,,16,0,0,,,,,,,62,64,0,,
106005,note_off,,,,,,,2,0,0,,,,,,,60,64,0,,
106089,note_on,,,,,,,84,0,0,,,,,,,77,92,0,,
106095,note_on,,,,,,,6,0,0,,,,,,,72,68,0,,
106095,note_on,,,,,,,0,0,0,,,,,,,60,49,0,,
106103,note_on,,,,,,,8,0,0,,,,,,,65,71,0,,
106105,note_on,,,,,,,2,0,0,,,,,,,56,59,0,,
106118,note_off,,,,,,,13,0,0,,,,,,,79,64,0,,
106135,note_off,,,,,,,17,0,0,,,,,,,72,64,0,,
106141,note_on,,,,,,,6,0,0,,,,,,,74,78,0,,
106167,control_change,,,,,,,26,0,0,,,,,,,,,0,64,127
106205,note_on,,,,,,,38,0,0,,,,,,,72,59,0,,
106208,note_off,,,,,,,3,0,0,,,,,,,65,64,0,,
106237,note_off,,,,,,,29,0,0,,,,,,,56,64,0,,
106250,note_off,,,,,,,13,0,0,,,,,,,60,64,0,,
106277,note_on,,,,,,,27,0,0,,,,,,,71,99,0,,
106283,note_off,,,,,,,6,0,0,,,,,,,74,64,0,,
106305,control_change,,,,,,,22,0,0,,,,,,,,,0,64,0
106309,note_off,,,,,,,4,0,0,,,,,,,72,64,0,,
106387,note_off,,,,,,,78,0,0,,,,,,,71,64,0,,
106435,note_on,,,,,,,48,0,0,,,,,,,56,73,0,,
106443,note_on,,,,,,,8,0,0,,,,,,,65,77,0,,
106443,note_on,,,,,,,0,0,0,,,,,,,72,95,0,,
106461,note_on,,,,,,,18,0,0,,,,,,,60,66,0,,
106495,note_off,,,,,,,34,0,0,,,,,,,56,64,0,,
106503,note_off,,,,,,,8,0,0,,,,,,,65,64,0,,
106521,note_off,,,,,,,18,0,0,,,,,,,60,64,0,,
106555,note_off,,,,,,,34,0,0,,,,,,,72,64,0,,
106627,note_on,,,,,,,72,0,0,,,,,,,79,104,0,,
106627,note_on,,,,,,,0,0,0,,,,,,,67,95,0,,
106629,note_on,,,,,,,2,0,0,,,,,,,74,97,0,,
106631,note_on,,,,,,,2,0,0,,,,,,,60,69,0,,
106639,note_on,,,,,,,8,0,0,,,,,,,55,74,0,,
106642,note_on,,,,,,,3,0,0,,,,,,,62,72,0,,
106682,note_off,,,,,,,40,0,0,,,,,,,77,64,0,,
106691,control_change,,,,,,,9,0,0,,,,,,,,,0,64,127
106775,note_off,,,,,,,84,0,0,,,,,,,74,64,0,,
106799,note_on,,,,,,,24,0,0,,,,,,,75,88,0,,
106807,note_off,,,,,,,8,0,0,,,,,,,67,64,0,,
106813,note_off,,,,,,,6,0,0,,,,,,,55,64,0,,
106817,note_off,,,,,,,4,0,0,,,,,,,60,64,0,,
106825,note_off,,,,,,,8,0,0,,,,,,,62,64,0,,
106859,control_change,,,,,,,34,0,0,,,,,,,,,0,64,0
106947,note_off,,,,,,,88,0,0,,,,,,,75,64,0,,
106973,note_on,,,,,,,26,0,0,,,,,,,74,91,0,,
106973,note_on,,,,,,,0,0,0,,,,,,,55,65,0,,
106977,note_on,,,,,,,4,0,0,,,,,,,67,91,0,,
106983,note_on,,,,,,,6,0,0,,,,,,,60,63,0,,
106983,note_on,,,,,,,0,0,0,,,,,,,62,64,0,,
107013,note_off,,,,,,,30,0,0,,,,,,,74,64,0,,
107018,note_off,,,,,,,5,0,0,,,,,,,67,64,0,,
107025,note_off,,,,,,,7,0,0,,,,,,,55,64,0,,
107037,note_off,,,,,,,12,0,0,,,,,,,62,64,0,,
107055,note_off,,,,,,,18,0,0,,,,,,,60,64,0,,
107137,note_on,,,,,,,82,0,0,,,,,,,72,84,0,,
107139,note_off,,,,,,,2,0,0,,,,,,,79,64,0,,
107139,note_on,,,,,,,0,0,0,,,,,,,77,96,0,,
107145,note_on,,,,,,,6,0,0,,,,,,,60,67,0,,
107147,note_on,,,,,,,2,0,0,,,,,,,65,88,0,,
107157,note_on,,,,,,,10,0,0,,,,,,,56,67,0,,
107173,note_off,,,,,,,16,0,0,,,,,,,72,64,0,,
107205,note_on,,,,,,,32,0,0,,,,,,,74,94,0,,
107213,control_change,,,,,,,8,0,0,,,,,,,,,0,64,127
107267,note_off,,,,,,,54,0,0,,,,,,,65,64,0,,
107270,note_on,,,,,,,3,0,0,,,,,,,72,36,0,,
107293,note_off,,,,,,,23,0,0,,,,,,,60,64,0,,
107305,control_change,,,,,,,12,0,0,,,,,,,,,0,64,0
107315,note_off,,,,,,,10,0,0,,,,,,,56,64,0,,
107353,note_on,,,,,,,38,0,0,,,,,,,71,101,0,,
107363,note_off,,,,,,,10,0,0,,,,,,,74,64,0,,
107389,note_off,,,,,,,26,0,0,,,,,,,72,64,0,,
107453,note_off,,,,,,,64,0,0,,,,,,,71,64,0,,
107493,note_on,,,,,,,40,0,0,,,,,,,56,75,0,,
107493,note_on,,,,,,,0,0,0,,,,,,,65,80,0,,
107496,note_on,,,,,,,3,0,0,,,,,,,72,89,0,,
107507,note_on,,,,,,,11,0,0,,,,,,,60,61,0,,
107557,note_off,,,,,,,50,0,0,,,,,,,65,64,0,,
107579,note_off,,,,,,,22,0,0,,,,,,,56,64,0,,
107587,note_off,,,,,,,8,0,0,,,,,,,60,64,0,,
107589,note_off,,,,,,,2,0,0,,,,,,,72,64,0,,
107699,note_on,,,,,,,110,0,0,,,,,,,67,97,0,,
107701,note_on,,,,,,,2,0,0,,,,,,,74,98,0,,
107705,note_on,,,,,,,4,0,0,,,,,,,59,81,0,,
107707,note_on,,,,,,,2,0,0,,,,,,,62,80,0,,
107723,note_on,,,,,,,16,0,0,,,,,,,55,75,0,,
107725,note_off,,,,,,,2,0,0,,,,,,,77,64,0,,
107749,note_on,,,,,,,24,0,0,,,,,,,79,91,0,,
107765,control_change,,,,,,,16,0,0,,,,,,,,,0,64,127
107775,note_off,,,,,,,10,0,0,,,,,,,74,64,0,,
107817,note_on,,,,,,,42,0,0,,,,,,,77,69,0,,
107821,note_off,,,,,,,4,0,0,,,,,,,67,64,0,,
107845,note_off,,,,,,,24,0,0,,,,,,,62,64,0,,
107875,note_off,,,,,,,30,0,0,,,,,,,55,64,0,,
107879,note_on,,,,,,,4,0,0,,,,,,,75,80,0,,
107901,note_off,,,,,,,22,0,0,,,,,,,59,64,0,,
107911,note_off,,,,,,,10,0,0,,,,,,,79,64,0,,
107949,note_off,,,,,,,38,0,0,,,,,,,77,64,0,,
107961,note_on,,,,,,,12,0,0,,,,,,,74,91,0,,
108025,note_off,,,,,,,64,0,0,,,,,,,75,64,0,,
108028,note_off,,,,,,,3,0,0,,,,,,,74,64,0,,
108028,note_on,,,,,,,0,0,0,,,,,,,72,72,0,,
108097,note_on,,,,,,,69,0,0,,,,,,,71,93,0,,
108100,note_off,,,,,,,3,0,0,,,,,,,72,64,0,,
108175,note_on,,,,,,,75,0,0,,,,,,,69,75,0,,
108225,note_off,,,,,,,50,0,0,,,,,,,71,64,0,,
108228,note_off,,,,,,,3,0,0,,,,,,,69,64,0,,
108233,note_on,,,,,,,5,0,0,,,,,,,67,78,0,,
108301,note_on,,,,,,,68,0,0,,,,,,,65,88,0,,
108317,control_change,,,,,,,16,0,0,,,,,,,,,0,64,0
108363,note_on,,,,,,,46,0,0,,,,,,,63,84,0,,
108368,note_off,,,,,,,5,0,0,,,,,,,67,64,0,,
108433,note_off,,,,,,,65,0,0,,,,,,,65,64,0,,
108433,note_on,,,,,,,0,0,0,,,,,,,62,85,0,,
108491,note_off,,,,,,,58,0,0,,,,,,,63,64,0,,
108495,note_off,,,,,,,4,0,0,,,,,,,62,64,0,,
108497,note_on,,,,,,,2,0,0,,,,,,,60,76,0,,
108561,note_on,,,,,,,64,0,0,,,,,,,59,88,0,,
108599,note_off,,,,,,,38,0,0,,,,,,,60,64,0,,
108625,note_on,,,,,,,26,0,0,,,,,,,57,81,0,,
108659,note_off,,,,,,,34,0,0,,,,,,,59,64,0,,
108687,note_off,,,,,,,28,0,0,,,,,,,57,64,0,,
108701,note_on,,,,,,,14,0,0,,,,,,,55,82,0,,
108763,note_on,,,,,,,62,0,0,,,,,,,54,89,0,,
108807,note_off,,,,,,,44,0,0,,,,,,,55,64,0,,
108841,note_on,,,,,,,34,0,0,,,,,,,43,91,0,,
108849,note_on,,,,,,,8,0,0,,,,,,,55,106,0,,
108899,note_off,,,,,,,50,0,0,,,,,,,54,64,0,,
109513,note_off,,,,,,,614,0,0,,,,,,,55,64,0,,
109515,note_off,,,,,,,2,0,0,,,,,,,43,64,0,,
109517,control_change,,,,,,,2,0,0,,,,,,,,,0,64,127
109885,control_change,,,,,,,368,0,0,,,,,,,,,0,64,0
110375,note_on,,,,,,,490,0,0,,,,,,,79,52,0,,
110391,note_on,,,,,,,16,0,0,,,,,,,76,26,0,,
110493,note_off,,,,,,,102,0,0,,,,,,,76,64,0,,
110535,note_on,,,,,,,42,0,0,,,,,,,77,51,0,,
110549,note_off,,,,,,,14,0,0,,,,,,,79,64,0,,
110549,note_on,,,,,,,0,0,0,,,,,,,74,42,0,,
110591,note_off,,,,,,,42,0,0,,,,,,,77,64,0,,
110603,note_off,,,,,,,12,0,0,,,,,,,74,64,0,,
110685,note_on,,,,,,,82,0,0,,,,,,,72,63,0,,
110695,note_on,,,,,,,10,0,0,,,,,,,76,64,0,,
110727,note_off,,,,,,,32,0,0,,,,,,,72,64,0,,
110735,note_off,,,,,,,8,0,0,,,,,,,76,64,0,,
110857,note_on,,,,,,,122,0,0,,,,,,,76,31,0,,
110875,note_on,,,,,,,18,0,0,,,,,,,72,33,0,,
110921,note_off,,,,,,,46,0,0,,,,,,,76,64,0,,
110931,note_off,,,,,,,10,0,0,,,,,,,72,64,0,,
111025,note_on,,,,,,,94,0,0,,,,,,,67,45,0,,
111033,note_on,,,,,,,8,0,0,,,,,,,74,57,0,,
111081,note_off,,,,,,,48,0,0,,,,,,,74,64,0,,
111097,note_off,,,,,,,16,0,0,,,,,,,67,64,0,,
111193,note_on,,,,,,,96,0,0,,,,,,,72,62,0,,
111201,note_on,,,,,,,8,0,0,,,,,,,64,48,0,,
111241,note_off,,,,,,,40,0,0,,,,,,,72,64,0,,
111245,note_off,,,,,,,4,0,0,,,,,,,64,64,0,,
111357,note_on,,,,,,,112,0,0,,,,,,,72,41,0,,
111363,note_on,,,,,,,6,0,0,,,,,,,64,29,0,,
111411,note_off,,,,,,,48,0,0,,,,,,,72,64,0,,
111419,note_off,,,,,,,8,0,0,,,,,,,64,64,0,,
111517,note_on,,,,,,,98,0,0,,,,,,,74,69,0,,
111529,note_on,,,,,,,12,0,0,,,,,,,67,51,0,,
111557,note_off,,,,,,,28,0,0,,,,,,,74,64,0,,
111587,note_off,,,,,,,30,0,0,,,,,,,67,64,0,,
111691,note_on,,,,,,,104,0,0,,,,,,,76,62,0,,
111693,note_on,,,,,,,2,0,0,,,,,,,72,53,0,,
111723,note_on,,,,,,,30,0,0,,,,,,,77,71,0,,
111733,note_off,,,,,,,10,0,0,,,,,,,76,64,0,,
111763,note_off,,,,,,,30,0,0,,,,,,,77,64,0,,
111789,note_on,,,,,,,26,0,0,,,,,,,76,62,0,,
111837,note_off,,,,,,,48,0,0,,,,,,,76,64,0,,
111843,note_on,,,,,,,6,0,0,,,,,,,77,63,0,,
111923,note_on,,,,,,,80,0,0,,,,,,,76,35,0,,
111963,note_off,,,,,,,40,0,0,,,,,,,77,64,0,,
111967,note_off,,,,,,,4,0,0,,,,,,,72,64,0,,
112007,note_off,,,,,,,40,0,0,,,,,,,76,64,0,,
112027,note_on,,,,,,,20,0,0,,,,,,,74,58,0,,
112049,note_on,,,,,,,22,0,0,,,,,,,67,39,0,,
112075,note_off,,,,,,,26,0,0,,,,,,,74,64,0,,
112115,note_off,,,,,,,40,0,0,,,,,,,67,64,0,,
112201,note_on,,,,,,,86,0,0,,,,,,,74,67,0,,
112203,note_on,,,,,,,2,0,0,,,,,,,67,50,0,,
112239,note_off,,,,,,,36,0,0,,,,,,,74,64,0,,
112249,note_off,,,,,,,10,0,0,,,,,,,67,64,0,,
112385,note_on,,,,,,,136,0,0,,,,,,,79,83,0,,
112385,note_on,,,,,,,0,0,0,,,,,,,76,60,0,,
112527,note_off,,,,,,,142,0,0,,,,,,,76,64,0,,
112543,note_on,,,,,,,16,0,0,,,,,,,77,74,0,,
112559,note_on,,,,,,,16,0,0,,,,,,,74,63,0,,
112562,note_off,,,,,,,3,0,0,,,,,,,79,64,0,,
112597,note_off,,,,,,,35,0,0,,,,,,,77,64,0,,
112607,note_off,,,,,,,10,0,0,,,,,,,74,64,0,,
112703,note_on,,,,,,,96,0,0,,,,,,,76,75,0,,
112705,note_on,,,,,,,2,0,0,,,,,,,72,69,0,,
112745,note_off,,,,,,,40,0,0,,,,,,,72,64,0,,
112751,note_off,,,,,,,6,0,0,,,,,,,76,64,0,,
112875,note_on,,,,,,,124,0,0,,,,,,,76,56,0,,
112885,note_on,,,,,,,10,0,0,,,,,,,72,36,0,,
112927,note_off,,,,,,,42,0,0,,,,,,,76,64,0,,
112939,note_off,,,,,,,12,0,0,,,,,,,72,64,0,,
113039,note_on,,,,,,,100,0,0,,,,,,,67,55,0,,
113041,note_on,,,,,,,2,0,0,,,,,,,74,63,0,,
113085,note_off,,,,,,,44,0,0,,,,,,,74,64,0,,
113091,note_off,,,,,,,6,0,0,,,,,,,67,64,0,,
113195,note_on,,,,,,,104,0,0,,,,,,,72,61,0,,
113198,note_on,,,,,,,3,0,0,,,,,,,64,56,0,,
113245,note_off,,,,,,,47,0,0,,,,,,,72,64,0,,
113245,note_off,,,,,,,0,0,0,,,,,,,64,64,0,,
113359,note_on,,,,,,,114,0,0,,,,,,,72,48,0,,
113383,note_on,,,,,,,24,0,0,,,,,,,64,31,0,,
113409,note_off,,,,,,,26,0,0,,,,,,,72,64,0,,
113443,note_off,,,,,,,34,0,0,,,,,,,64,64,0,,
113519,note_on,,,,,,,76,0,0,,,,,,,74,69,0,,
113527,note_on,,,,,,,8,0,0,,,,,,,67,59,0,,
113559,note_off,,,,,,,32,0,0,,,,,,,74,64,0,,
113579,note_off,,,,,,,20,0,0,,,,,,,67,64,0,,
113685,note_on,,,,,,,106,0,0,,,,,,,76,60,0,,
113707,note_on,,,,,,,22,0,0,,,,,,,72,55,0,,
113727,note_off,,,,,,,20,0,0,,,,,,,76,64,0,,
113737,note_on,,,,,,,10,0,0,,,,,,,77,68,0,,
113779,note_off,,,,,,,42,0,0,,,,,,,77,64,0,,
113793,note_on,,,,,,,14,0,0,,,,,,,76,55,0,,
113847,note_off,,,,,,,54,0,0,,,,,,,76,64,0,,
113861,note_on,,,,,,,14,0,0,,,,,,,77,52,0,,
113943,note_on,,,,,,,82,0,0,,,,,,,76,24,0,,
113967,note_off,,,,,,,24,0,0,,,,,,,72,64,0,,
113979,note_off,,,,,,,12,0,0,,,,,,,77,64,0,,
114021,note_off,,,,,,,42,0,0,,,,,,,76,64,0,,
114047,note_on,,,,,,,26,0,0,,,,,,,67,46,0,,
114050,note_on,,,,,,,3,0,0,,,,,,,74,53,0,,
114097,note_off,,,,,,,47,0,0,,,,,,,74,64,0,,
114105,note_off,,,,,,,8,0,0,,,,,,,67,64,0,,
114229,note_on,,,,,,,124,0,0,,,,,,,74,54,0,,
114257,note_on,,,,,,,28,0,0,,,,,,,67,37,0,,
114271,note_off,,,,,,,14,0,0,,,,,,,74,64,0,,
114329,note_off,,,,,,,58,0,0,,,,,,,67,64,0,,
114419,note_on,,,,,,,90,0,0,,,,,,,84,75,0,,
114589,note_off,,,,,,,170,0,0,,,,,,,84,64,0,,
114609,note_on,,,,,,,20,0,0,,,,,,,81,66,0,,
114615,note_on,,,,,,,6,0,0,,,,,,,72,47,0,,
114627,note_on,,,,,,,12,0,0,,,,,,,69,32,0,,
114629,note_on,,,,,,,2,0,0,,,,,,,65,38,0,,
114655,note_off,,,,,,,26,0,0,,,,,,,81,64,0,,
114673,note_off,,,,,,,18,0,0,,,,,,,72,64,0,,
114691,note_off,,,,,,,18,0,0,,,,,,,69,64,0,,
114691,note_off,,,,,,,0,0,0,,,,,,,65,64,0,,
114799,note_on,,,,,,,108,0,0,,,,,,,83,75,0,,
114823,note_on,,,,,,,24,0,0,,,,,,,67,52,0,,
114826,note_on,,,,,,,3,0,0,,,,,,,72,57,0,,
114841,note_on,,,,,,,15,0,0,,,,,,,81,69,0,,
114843,note_off,,,,,,,2,0,0,,,,,,,83,64,0,,
114851,note_on,,,,,,,8,0,0,,,,,,,64,44,0,,
114887,note_off,,,,,,,36,0,0,,,,,,,81,64,0,,
114911,note_on,,,,,,,24,0,0,,,,,,,83,75,0,,
114939,note_off,,,,,,,28,0,0,,,,,,,67,64,0,,
114957,note_on,,,,,,,18,0,0,,,,,,,81,58,0,,
114969,note_off,,,,,,,12,0,0,,,,,,,83,64,0,,
114989,note_off,,,,,,,20,0,0,,,,,,,72,64,0,,
115013,note_off,,,,,,,24,0,0,,,,,,,81,64,0,,
115016,control_change,,,,,,,3,0,0,,,,,,,,,0,64,127
115029,note_off,,,,,,,13,0,0,,,,,,,64,64,0,,
115073,note_on,,,,,,,44,0,0,,,,,,,83,36,0,,
115101,note_on,,,,,,,28,0,0,,,,,,,81,31,0,,
115125,control_change,,,,,,,24,0,0,,,,,,,,,0,64,0
115133,note_off,,,,,,,8,0,0,,,,,,,83,64,0,,
115191,note_on,,,,,,,58,0,0,,,,,,,64,46,0,,
115191,note_on,,,,,,,0,0,0,,,,,,,72,50,0,,
115203,note_on,,,,,,,12,0,0,,,,,,,67,38,0,,
115206,note_on,,,,,,,3,0,0,,,,,,,79,47,0,,
115223,note_off,,,,,,,17,0,0,,,,,,,81,64,0,,
115251,note_off,,,,,,,28,0,0,,,,,,,64,64,0,,
115251,note_off,,,,,,,0,0,0,,,,,,,72,64,0,,
115267,note_off,,,,,,,16,0,0,,,,,,,67,64,0,,
115289,note_off,,,,,,,22,0,0,,,,,,,79,64,0,,
115391,note_on,,,,,,,102,0,0,,,,,,,72,63,0,,
115393,note_on,,,,,,,2,0,0,,,,,,,65,46,0,,
115413,note_on,,,,,,,20,0,0,,,,,,,62,41,0,,
115539,control_change,,,,,,,126,0,0,,,,,,,,,0,64,127
115575,note_on,,,,,,,36,0,0,,,,,,,84,75,0,,
115585,note_off,,,,,,,10,0,0,,,,,,,72,64,0,,
115587,note_off,,,,,,,2,0,0,,,,,,,62,64,0,,
115597,note_off,,,,,,,10,0,0,,,,,,,65,64,0,,
115637,note_off,,,,,,,40,0,0,,,,,,,84,64,0,,
115663,control_change,,,,,,,26,0,0,,,,,,,,,0,64,0
115731,note_on,,,,,,,68,0,0,,,,,,,71,75,0,,
115735,note_on,,,,,,,4,0,0,,,,,,,77,76,0,,
115747,note_on,,,,,,,12,0,0,,,,,,,62,54,0,,
115755,note_on,,,,,,,8,0,0,,,,,,,65,55,0,,
115773,note_off,,,,,,,18,0,0,,,,,,,77,64,0,,
115779,note_off,,,,,,,6,0,0,,,,,,,71,64,0,,
115797,note_off,,,,,,,18,0,0,,,,,,,62,64,0,,
115801,note_off,,,,,,,4,0,0,,,,,,,65,64,0,,
115909,note_on,,,,,,,108,0,0,,,,,,,79,68,0,,
115925,note_on,,,,,,,16,0,0,,,,,,,72,63,0,,
115935,note_on,,,,,,,10,0,0,,,,,,,67,55,0,,
115945,note_on,,,,,,,10,0,0,,,,,,,77,64,0,,
115953,note_on,,,,,,,8,0,0,,,,,,,60,38,0,,
115955,note_off,,,,,,,2,0,0,,,,,,,79,64,0,,
115989,note_off,,,,,,,34,0,0,,,,,,,77,64,0,,
116017,note_on,,,,,,,28,0,0,,,,,,,79,73,0,,
116061,note_on,,,,,,,44,0,0,,,,,,,77,58,0,,
116073,note_off,,,,,,,12,0,0,,,,,,,79,64,0,,
116079,control_change,,,,,,,6,0,0,,,,,,,,,0,64,127
116107,note_off,,,,,,,28,0,0,,,,,,,77,64,0,,
116119,note_off,,,,,,,12,0,0,,,,,,,67,64,0,,
116121,note_off,,,,,,,2,0,0,,,,,,,72,64,0,,
116133,note_on,,,,,,,12,0,0,,,,,,,79,56,0,,
116143,note_off,,,,,,,10,0,0,,,,,,,60,64,0,,
116179,note_on,,,,,,,36,0,0,,,,,,,77,55,0,,
116201,control_change,,,,,,,22,0,0,,,,,,,,,0,64,0
116205,note_off,,,,,,,4,0,0,,,,,,,79,64,0,,
116273,note_on,,,,,,,68,0,0,,,,,,,72,60,0,,
116277,note_on,,,,,,,4,0,0,,,,,,,67,55,0,,
116279,note_off,,,,,,,2,0,0,,,,,,,77,64,0,,
116299,note_on,,,,,,,20,0,0,,,,,,,76,49,0,,
116301,note_on,,,,,,,2,0,0,,,,,,,60,43,0,,
116321,note_off,,,,,,,20,0,0,,,,,,,72,64,0,,
116329,note_off,,,,,,,8,0,0,,,,,,,67,64,0,,
116361,note_off,,,,,,,32,0,0,,,,,,,60,64,0,,
116419,note_off,,,,,,,58,0,0,,,,,,,76,64,0,,
116471,note_on,,,,,,,52,0,0,,,,,,,72,74,0,,
116473,note_on,,,,,,,2,0,0,,,,,,,69,45,0,,
116479,note_on,,,,,,,6,0,0,,,,,,,65,49,0,,
116615,control_change,,,,,,,136,0,0,,,,,,,,,0,64,127
116637,note_on,,,,,,,22,0,0,,,,,,,84,89,0,,
116675,note_off,,,,,,,38,0,0,,,,,,,72,64,0,,
116679,note_off,,,,,,,4,0,0,,,,,,,69,64,0,,
116693,note_off,,,,,,,14,0,0,,,,,,,65,64,0,,
116769,control_change,,,,,,,76,0,0,,,,,,,,,0,64,0
116801,note_off,,,,,,,32,0,0,,,,,,,84,64,0,,
116809,note_on,,,,,,,8,0,0,,,,,,,81,85,0,,
116817,note_on,,,,,,,8,0,0,,,,,,,69,54,0,,
116817,note_on,,,,,,,0,0,0,,,,,,,72,67,0,,
116823,note_on,,,,,,,6,0,0,,,,,,,65,52,0,,
116869,note_off,,,,,,,46,0,0,,,,,,,81,64,0,,
116872,note_off,,,,,,,3,0,0,,,,,,,72,64,0,,
116879,note_off,,,,,,,7,0,0,,,,,,,69,64,0,,
