tick,type,key,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,note,velocity
120095,note_on,,0,0,1,,,,,,,,,,,,,,0,75,47
120120,note_on,,25,0,1,,,,,,,,,,,,,,0,78,0
120142,note_on,,22,0,1,,,,,,,,,,,,,,0,59,0
120156,note_on,,14,0,1,,,,,,,,,,,,,,0,66,0
120380,note_on,,224,0,1,,,,,,,,,,,,,,0,59,64
120382,note_on,,2,0,1,,,,,,,,,,,,,,0,66,56
120424,note_on,,42,0,1,,,,,,,,,,,,,,0,59,0
120428,note_on,,4,0,1,,,,,,,,,,,,,,0,66,0
120662,note_on,,234,0,1,,,,,,,,,,,,,,0,68,53
120672,note_on,,10,0,1,,,,,,,,,,,,,,0,59,45
120674,note_on,,2,0,1,,,,,,,,,,,,,,0,75,0
120676,note_on,,2,0,1,,,,,,,,,,,,,,0,76,38
120734,note_on,,58,0,1,,,,,,,,,,,,,,0,78,57
120736,note_on,,2,0,1,,,,,,,,,,,,,,0,76,0
120786,note_on,,50,0,1,,,,,,,,,,,,,,0,78,0
120806,note_on,,20,0,1,,,,,,,,,,,,,,0,76,50
120882,note_on,,76,0,1,,,,,,,,,,,,,,0,76,0
120885,note_on,,3,0,1,,,,,,,,,,,,,,0,78,50
120932,note_on,,47,0,1,,,,,,,,,,,,,,0,68,0
120948,note_on,,16,0,1,,,,,,,,,,,,,,0,71,63
120994,note_on,,46,0,1,,,,,,,,,,,,,,0,71,0
121014,note_on,,20,0,1,,,,,,,,,,,,,,0,76,57
121030,note_on,,16,0,1,,,,,,,,,,,,,,0,78,0
121040,note_on,,10,0,1,,,,,,,,,,,,,,0,59,0
121106,note_on,,66,0,1,,,,,,,,,,,,,,0,76,0
121106,note_on,,0,0,1,,,,,,,,,,,,,,0,75,69
121168,note_on,,62,0,1,,,,,,,,,,,,,,0,75,0
121182,note_on,,14,0,1,,,,,,,,,,,,,,0,76,57
121292,note_on,,110,0,1,,,,,,,,,,,,,,0,78,73
121292,note_on,,0,0,1,,,,,,,,,,,,,,0,35,83
121298,note_on,,6,0,1,,,,,,,,,,,,,,0,71,65
121312,note_on,,14,0,1,,,,,,,,,,,,,,0,76,0
121500,note_on,,188,0,1,,,,,,,,,,,,,,0,71,0
121506,note_on,,6,0,1,,,,,,,,,,,,,,0,78,0
121572,control_change,,66,0,1,,,,,,,,,,,,64,127,0,,
121610,note_on,,38,0,1,,,,,,,,,,,,,,0,78,55
121622,note_on,,12,0,1,,,,,,,,,,,,,,0,71,52
121658,note_on,,36,0,1,,,,,,,,,,,,,,0,78,0
121674,note_on,,16,0,1,,,,,,,,,,,,,,0,71,0
121678,control_change,,4,0,1,,,,,,,,,,,,64,0,0,,
121702,note_on,,24,0,1,,,,,,,,,,,,,,0,35,0
121738,note_on,,36,0,1,,,,,,,,,,,,,,0,78,49
121741,note_on,,3,0,1,,,,,,,,,,,,,,0,71,65
121790,note_on,,49,0,1,,,,,,,,,,,,,,0,78,0
121794,note_on,,4,0,1,,,,,,,,,,,,,,0,71,0
121886,note_on,,92,0,1,,,,,,,,,,,,,,0,71,53
121889,note_on,,3,0,1,,,,,,,,,,,,,,0,78,57
121916,note_on,,27,0,1,,,,,,,,,,,,,,0,35,42
121934,note_on,,18,0,1,,,,,,,,,,,,,,0,78,0
121936,note_on,,2,0,1,,,,,,,,,,,,,,0,71,0
122190,note_on,,254,0,1,,,,,,,,,,,,,,0,78,56
122204,note_on,,14,0,1,,,,,,,,,,,,,,0,71,49
122262,note_on,,58,0,1,,,,,,,,,,,,,,0,71,0
122270,note_on,,8,0,1,,,,,,,,,,,,,,0,78,0
122318,note_on,,48,0,1,,,,,,,,,,,,,,0,35,0
122492,note_on,,174,0,1,,,,,,,,,,,,,,0,80,58
122504,note_on,,12,0,1,,,,,,,,,,,,,,0,76,38
122504,note_on,,0,0,1,,,,,,,,,,,,,,0,35,38
122504,note_on,,0,0,1,,,,,,,,,,,,,,0,71,36
122698,note_on,,194,0,1,,,,,,,,,,,,,,0,76,0
122752,note_on,,54,0,1,,,,,,,,,,,,,,0,71,0
122808,note_on,,56,0,1,,,,,,,,,,,,,,0,83,79
122810,note_on,,2,0,1,,,,,,,,,,,,,,0,35,0
122822,note_on,,12,0,1,,,,,,,,,,,,,,0,80,0
122830,control_change,,8,0,1,,,,,,,,,,,,64,127,0,,
123096,note_on,,266,0,1,,,,,,,,,,,,,,0,83,0
123126,note_on,,30,0,1,,,,,,,,,,,,,,0,78,60
123138,control_change,,12,0,1,,,,,,,,,,,,64,0,0,,
123154,note_on,,16,0,1,,,,,,,,,,,,,,0,66,20
123170,note_on,,16,0,1,,,,,,,,,,,,,,0,59,23
123290,note_on,,120,0,1,,,,,,,,,,,,,,0,75,53
123304,note_on,,14,0,1,,,,,,,,,,,,,,0,78,0
123340,note_on,,36,0,1,,,,,,,,,,,,,,0,75,0
123384,control_change,,44,0,1,,,,,,,,,,,,64,127,0,,
123424,note_on,,40,0,1,,,,,,,,,,,,,,0,75,44
123494,note_on,,70,0,1,,,,,,,,,,,,,,0,66,0
123497,note_on,,3,0,1,,,,,,,,,,,,,,0,59,0
123560,note_on,,63,0,1,,,,,,,,,,,,,,0,75,0
123563,note_on,,3,0,1,,,,,,,,,,,,,,0,76,59
123604,note_on,,41,0,1,,,,,,,,,,,,,,0,76,0
123676,control_change,,72,0,1,,,,,,,,,,,,64,0,0,,
123716,note_on,,40,0,1,,,,,,,,,,,,,,0,76,37
123719,note_on,,3,0,1,,,,,,,,,,,,,,0,66,32
123742,note_on,,23,0,1,,,,,,,,,,,,,,0,59,29
123856,note_on,,114,0,1,,,,,,,,,,,,,,0,78,69
123876,note_on,,20,0,1,,,,,,,,,,,,,,0,76,0
123912,note_on,,36,0,1,,,,,,,,,,,,,,0,78,0
123952,control_change,,40,0,1,,,,,,,,,,,,64,127,0,,
124014,note_on,,62,0,1,,,,,,,,,,,,,,0,78,67
124046,note_on,,32,0,1,,,,,,,,,,,,,,0,66,0
124068,note_on,,22,0,1,,,,,,,,,,,,,,0,59,0
124158,note_on,,90,0,1,,,,,,,,,,,,,,0,80,67
124174,note_on,,16,0,1,,,,,,,,,,,,,,0,78,0
124202,note_on,,28,0,1,,,,,,,,,,,,,,0,80,0
124290,control_change,,88,0,1,,,,,,,,,,,,64,0,0,,
124298,note_on,,8,0,1,,,,,,,,,,,,,,0,66,37
124312,note_on,,14,0,1,,,,,,,,,,,,,,0,80,65
124332,note_on,,20,0,1,,,,,,,,,,,,,,0,59,36
124452,note_on,,120,0,1,,,,,,,,,,,,,,0,81,76
124480,note_on,,28,0,1,,,,,,,,,,,,,,0,80,0
124492,note_on,,12,0,1,,,,,,,,,,,,,,0,81,0
124506,control_change,,14,0,1,,,,,,,,,,,,64,127,0,,
124620,note_on,,114,0,1,,,,,,,,,,,,,,0,81,78
124638,note_on,,18,0,1,,,,,,,,,,,,,,0,66,0
124730,note_on,,92,0,1,,,,,,,,,,,,,,0,59,0
124748,note_on,,18,0,1,,,,,,,,,,,,,,0,83,104
124788,note_on,,40,0,1,,,,,,,,,,,,,,0,81,0
124792,note_on,,4,0,1,,,,,,,,,,,,,,0,83,0
124874,control_change,,82,0,1,,,,,,,,,,,,64,0,0,,
124902,note_on,,28,0,1,,,,,,,,,,,,,,0,66,31
124922,note_on,,20,0,1,,,,,,,,,,,,,,0,83,108
124926,note_on,,4,0,1,,,,,,,,,,,,,,0,57,28
124932,note_on,,6,0,1,,,,,,,,,,,,,,0,63,35
125070,note_on,,138,0,1,,,,,,,,,,,,,,0,85,78
125088,note_on,,18,0,1,,,,,,,,,,,,,,0,83,0
125120,control_change,,32,0,1,,,,,,,,,,,,64,127,0,,
125166,note_on,,46,0,1,,,,,,,,,,,,,,0,85,0
125238,note_on,,72,0,1,,,,,,,,,,,,,,0,85,72
125248,note_on,,10,0,1,,,,,,,,,,,,,,0,57,0
125332,note_on,,84,0,1,,,,,,,,,,,,,,0,63,0
125334,note_on,,2,0,1,,,,,,,,,,,,,,0,66,0
125390,note_on,,56,0,1,,,,,,,,,,,,,,0,87,76
125422,note_on,,32,0,1,,,,,,,,,,,,,,0,85,0
125458,note_on,,36,0,1,,,,,,,,,,,,,,0,87,0
125540,note_on,,82,0,1,,,,,,,,,,,,,,0,66,32
125558,note_on,,18,0,1,,,,,,,,,,,,,,0,87,65
125566,control_change,,8,0,1,,,,,,,,,,,,64,0,0,,
125569,note_on,,3,0,1,,,,,,,,,,,,,,0,57,22
125569,note_on,,0,0,1,,,,,,,,,,,,,,0,63,37
125858,control_change,,289,0,1,,,,,,,,,,,,64,127,0,,
125902,note_on,,44,0,1,,,,,,,,,,,,,,0,57,0
125938,note_on,,36,0,1,,,,,,,,,,,,,,0,63,0
125994,note_on,,56,0,1,,,,,,,,,,,,,,0,66,0
126162,note_on,,168,0,1,,,,,,,,,,,,,,0,66,37
126188,note_on,,26,0,1,,,,,,,,,,,,,,0,63,37
126196,note_on,,8,0,1,,,,,,,,,,,,,,0,57,31
126482,note_on,,286,0,1,,,,,,,,,,,,,,0,88,55
126486,note_on,,4,0,1,,,,,,,,,,,,,,0,63,0
126498,note_on,,12,0,1,,,,,,,,,,,,,,0,66,0
126504,note_on,,6,0,1,,,,,,,,,,,,,,0,57,0
126514,note_on,,10,0,1,,,,,,,,,,,,,,0,87,0
126632,note_on,,118,0,1,,,,,,,,,,,,,,0,85,63
126656,note_on,,24,0,1,,,,,,,,,,,,,,0,88,0
126680,note_on,,24,0,1,,,,,,,,,,,,,,0,85,0
126798,note_on,,118,0,1,,,,,,,,,,,,,,0,85,55
126804,note_on,,6,0,1,,,,,,,,,,,,,,0,56,23
126812,note_on,,8,0,1,,,,,,,,,,,,,,0,64,36
126838,note_on,,26,0,1,,,,,,,,,,,,,,0,59,19
126840,control_change,,2,0,1,,,,,,,,,,,,64,0,0,,
126966,note_on,,126,0,1,,,,,,,,,,,,,,0,83,87
126968,note_on,,2,0,1,,,,,,,,,,,,,,0,85,0
127124,note_on,,156,0,1,,,,,,,,,,,,,,0,83,0
127130,note_on,,6,0,1,,,,,,,,,,,,,,0,88,53
127148,control_change,,18,0,1,,,,,,,,,,,,64,127,0,,
127212,note_on,,64,0,1,,,,,,,,,,,,,,0,64,0
127238,note_on,,26,0,1,,,,,,,,,,,,,,0,59,0
127254,note_on,,16,0,1,,,,,,,,,,,,,,0,56,0
127290,note_on,,36,0,1,,,,,,,,,,,,,,0,85,62
127342,note_on,,52,0,1,,,,,,,,,,,,,,0,88,0
127452,note_on,,110,0,1,,,,,,,,,,,,,,0,85,0
127462,note_on,,10,0,1,,,,,,,,,,,,,,0,56,23
127474,note_on,,12,0,1,,,,,,,,,,,,,,0,83,79
127484,note_on,,10,0,1,,,,,,,,,,,,,,0,64,22
127498,note_on,,14,0,1,,,,,,,,,,,,,,0,59,22
127632,note_on,,134,0,1,,,,,,,,,,,,,,0,83,0
127654,note_on,,22,0,1,,,,,,,,,,,,,,0,85,57
127708,note_on,,54,0,1,,,,,,,,,,,,,,0,85,0
127760,note_on,,52,0,1,,,,,,,,,,,,,,0,83,60
127786,note_on,,26,0,1,,,,,,,,,,,,,,0,64,0
127788,note_on,,2,0,1,,,,,,,,,,,,,,0,56,0
127798,note_on,,10,0,1,,,,,,,,,,,,,,0,59,0
127804,note_on,,6,0,1,,,,,,,,,,,,,,0,85,52
127808,note_on,,4,0,1,,,,,,,,,,,,,,0,83,0
127866,note_on,,58,0,1,,,,,,,,,,,,,,0,85,0
127884,note_on,,18,0,1,,,,,,,,,,,,,,0,83,77
127944,note_on,,60,0,1,,,,,,,,,,,,,,0,83,0
127944,note_on,,0,0,1,,,,,,,,,,,,,,0,85,60
128036,note_on,,92,0,1,,,,,,,,,,,,,,0,83,72
128042,note_on,,6,0,1,,,,,,,,,,,,,,0,56,31
128048,note_on,,6,0,1,,,,,,,,,,,,,,0,85,0
128048,note_on,,0,0,1,,,,,,,,,,,,,,0,64,39
128054,control_change,,6,0,1,,,,,,,,,,,,64,0,0,,
128066,note_on,,12,0,1,,,,,,,,,,,,,,0,59,31
128092,note_on,,26,0,1,,,,,,,,,,,,,,0,83,0
128116,note_on,,24,0,1,,,,,,,,,,,,,,0,85,51
128162,note_on,,46,0,1,,,,,,,,,,,,,,0,83,89
128182,note_on,,20,0,1,,,,,,,,,,,,,,0,85,0
128228,note_on,,46,0,1,,,,,,,,,,,,,,0,83,0
128254,note_on,,26,0,1,,,,,,,,,,,,,,0,85,55
128254,control_change,,0,0,1,,,,,,,,,,,,64,127,0,,
128268,note_on,,14,0,1,,,,,,,,,,,,,,0,59,0
128302,note_on,,34,0,1,,,,,,,,,,,,,,0,83,88
128314,note_on,,12,0,1,,,,,,,,,,,,,,0,64,0
128356,note_on,,42,0,1,,,,,,,,,,,,,,0,85,0
128362,note_on,,6,0,1,,,,,,,,,,,,,,0,83,0
128372,note_on,,10,0,1,,,,,,,,,,,,,,0,81,66
128424,note_on,,52,0,1,,,,,,,,,,,,,,0,56,0
128484,note_on,,60,0,1,,,,,,,,,,,,,,0,80,79
128502,note_on,,18,0,1,,,,,,,,,,,,,,0,81,0
128536,note_on,,34,0,1,,,,,,,,,,,,,,0,80,0
128654,note_on,,118,0,1,,,,,,,,,,,,,,0,80,64
128654,note_on,,0,0,1,,,,,,,,,,,,,,0,64,37
128656,control_change,,2,0,1,,,,,,,,,,,,64,0,0,,
128656,note_on,,0,0,1,,,,,,,,,,,,,,0,57,16
128656,note_on,,0,0,1,,,,,,,,,,,,,,0,69,32
128794,note_on,,138,0,1,,,,,,,,,,,,,,0,78,67
128812,note_on,,18,0,1,,,,,,,,,,,,,,0,80,0
128966,note_on,,154,0,1,,,,,,,,,,,,,,0,64,0
128966,note_on,,0,0,1,,,,,,,,,,,,,,0,69,0
128972,note_on,,6,0,1,,,,,,,,,,,,,,0,80,77
128976,control_change,,4,0,1,,,,,,,,,,,,64,127,0,,
129002,note_on,,26,0,1,,,,,,,,,,,,,,0,78,0
129134,note_on,,132,0,1,,,,,,,,,,,,,,0,81,69
129142,note_on,,8,0,1,,,,,,,,,,,,,,0,80,0
129252,control_change,,110,0,1,,,,,,,,,,,,64,0,0,,
129312,note_on,,60,0,1,,,,,,,,,,,,,,0,81,0
129314,note_on,,2,0,1,,,,,,,,,,,,,,0,57,0
129338,note_on,,24,0,1,,,,,,,,,,,,,,0,59,16
129340,note_on,,2,0,1,,,,,,,,,,,,,,0,64,18
129343,note_on,,3,0,1,,,,,,,,,,,,,,0,68,34
129358,note_on,,15,0,1,,,,,,,,,,,,,,0,76,47
129636,note_on,,278,0,1,,,,,,,,,,,,,,0,64,0
129674,note_on,,38,0,1,,,,,,,,,,,,,,0,59,0
129746,control_change,,72,0,1,,,,,,,,,,,,64,127,0,,
129767,note_on,,21,0,1,,,,,,,,,,,,,,0,68,0
129840,note_on,,73,0,1,,,,,,,,,,,,,,0,76,0
129964,note_on,,124,0,1,,,,,,,,,,,,,,0,75,33
129968,note_on,,4,0,1,,,,,,,,,,,,,,0,66,20
129976,control_change,,8,0,1,,,,,,,,,,,,64,0,0,,
129992,note_on,,16,0,1,,,,,,,,,,,,,,0,59,26
130118,note_on,,126,0,1,,,,,,,,,,,,,,0,75,0
130146,note_on,,28,0,1,,,,,,,,,,,,,,0,76,19
130174,control_change,,28,0,1,,,,,,,,,,,,64,127,0,,
130192,note_on,,18,0,1,,,,,,,,,,,,,,0,66,0
130196,note_on,,4,0,1,,,,,,,,,,,,,,0,75,43
130234,note_on,,38,0,1,,,,,,,,,,,,,,0,59,0
130256,note_on,,22,0,1,,,,,,,,,,,,,,0,75,0
130330,note_on,,74,0,1,,,,,,,,,,,,,,0,76,0
130336,note_on,,6,0,1,,,,,,,,,,,,,,0,75,39
130394,note_on,,58,0,1,,,,,,,,,,,,,,0,75,0
130406,note_on,,12,0,1,,,,,,,,,,,,,,0,76,48
130464,note_on,,58,0,1,,,,,,,,,,,,,,0,76,0
130466,note_on,,2,0,1,,,,,,,,,,,,,,0,75,48
130544,control_change,,78,0,1,,,,,,,,,,,,64,0,0,,
130554,note_on,,10,0,1,,,,,,,,,,,,,,0,75,0
130592,note_on,,38,0,1,,,,,,,,,,,,,,0,76,43
130600,note_on,,8,0,1,,,,,,,,,,,,,,0,52,42
130612,note_on,,12,0,1,,,,,,,,,,,,,,0,40,41
130866,control_change,,254,0,1,,,,,,,,,,,,64,127,0,,
130896,control_change,,30,0,1,,,,,,,,,,,,64,0,0,,
130901,note_on,,5,0,1,,,,,,,,,,,,,,0,76,0
130926,note_on,,25,0,1,,,,,,,,,,,,,,0,83,89
130952,note_on,,26,0,1,,,,,,,,,,,,,,0,52,0
130954,note_on,,2,0,1,,,,,,,,,,,,,,0,40,0
130978,note_on,,24,0,1,,,,,,,,,,,,,,0,83,0
131062,note_on,,84,0,1,,,,,,,,,,,,,,0,80,70
131104,note_on,,42,0,1,,,,,,,,,,,,,,0,80,0
131194,note_on,,90,0,1,,,,,,,,,,,,,,0,80,57
131210,note_on,,16,0,1,,,,,,,,,,,,,,0,52,56
131210,note_on,,0,0,1,,,,,,,,,,,,,,0,40,64
131210,note_on,,0,0,1,,,,,,,,,,,,,,0,76,63
131312,control_change,,102,0,1,,,,,,,,,,,,64,127,0,,
131324,note_on,,12,0,1,,,,,,,,,,,,,,0,80,0
131370,note_on,,46,0,1,,,,,,,,,,,,,,0,52,0
131522,note_on,,152,0,1,,,,,,,,,,,,,,0,80,72
131532,note_on,,10,0,1,,,,,,,,,,,,,,0,83,95
131554,note_on,,22,0,1,,,,,,,,,,,,,,0,40,0
131582,note_on,,28,0,1,,,,,,,,,,,,,,0,76,0
131658,note_on,,76,0,1,,,,,,,,,,,,,,0,80,0
131818,control_change,,160,0,1,,,,,,,,,,,,64,0,0,,
131834,note_on,,16,0,1,,,,,,,,,,,,,,0,78,63
131837,note_on,,3,0,1,,,,,,,,,,,,,,0,81,73
131842,note_on,,5,0,1,,,,,,,,,,,,,,0,35,58
131844,note_on,,2,0,1,,,,,,,,,,,,,,0,47,47
131852,note_on,,8,0,1,,,,,,,,,,,,,,0,83,0
132018,note_on,,166,0,1,,,,,,,,,,,,,,0,78,0
132090,note_on,,72,0,1,,,,,,,,,,,,,,0,35,0
132096,control_change,,6,0,1,,,,,,,,,,,,64,127,0,,
132122,note_on,,26,0,1,,,,,,,,,,,,,,0,78,69
132134,note_on,,12,0,1,,,,,,,,,,,,,,0,71,65
132156,note_on,,22,0,1,,,,,,,,,,,,,,0,47,0
132164,note_on,,8,0,1,,,,,,,,,,,,,,0,81,0
132326,note_on,,162,0,1,,,,,,,,,,,,,,0,71,0
132404,control_change,,78,0,1,,,,,,,,,,,,64,0,0,,
132420,note_on,,16,0,1,,,,,,,,,,,,,,0,78,0
132430,note_on,,10,0,1,,,,,,,,,,,,,,0,80,64
132438,note_on,,8,0,1,,,,,,,,,,,,,,0,76,50
132440,note_on,,2,0,1,,,,,,,,,,,,,,0,40,41
132442,note_on,,2,0,1,,,,,,,,,,,,,,0,52,45
132526,note_on,,84,0,1,,,,,,,,,,,,,,0,76,0
132664,note_on,,138,0,1,,,,,,,,,,,,,,0,80,0
132678,control_change,,14,0,1,,,,,,,,,,,,64,127,0,,
132752,note_on,,74,0,1,,,,,,,,,,,,,,0,83,89
132757,note_on,,5,0,1,,,,,,,,,,,,,,0,40,0
132766,note_on,,9,0,1,,,,,,,,,,,,,,0,52,0
132818,control_change,,52,0,1,,,,,,,,,,,,64,0,0,,
132840,note_on,,22,0,1,,,,,,,,,,,,,,0,83,0
132878,note_on,,38,0,1,,,,,,,,,,,,,,0,80,64
132924,note_on,,46,0,1,,,,,,,,,,,,,,0,80,0
133006,note_on,,82,0,1,,,,,,,,,,,,,,0,80,57
133020,note_on,,14,0,1,,,,,,,,,,,,,,0,76,59
133022,note_on,,2,0,1,,,,,,,,,,,,,,0,52,52
133026,note_on,,4,0,1,,,,,,,,,,,,,,0,40,54
133086,note_on,,60,0,1,,,,,,,,,,,,,,0,76,0
133144,note_on,,58,0,1,,,,,,,,,,,,,,0,80,0
133162,note_on,,18,0,1,,,,,,,,,,,,,,0,52,0
133202,control_change,,40,0,1,,,,,,,,,,,,64,127,0,,
133322,note_on,,120,0,1,,,,,,,,,,,,,,0,80,58
133326,note_on,,4,0,1,,,,,,,,,,,,,,0,83,83
133342,note_on,,16,0,1,,,,,,,,,,,,,,0,40,0
133394,note_on,,52,0,1,,,,,,,,,,,,,,0,80,0
133570,control_change,,176,0,1,,,,,,,,,,,,64,0,0,,
133620,note_on,,50,0,1,,,,,,,,,,,,,,0,83,0
133628,note_on,,8,0,1,,,,,,,,,,,,,,0,78,53
133634,note_on,,6,0,1,,,,,,,,,,,,,,0,81,52
133660,note_on,,26,0,1,,,,,,,,,,,,,,0,47,31
133666,note_on,,6,0,1,,,,,,,,,,,,,,0,35,29
133788,note_on,,122,0,1,,,,,,,,,,,,,,0,78,0
133862,control_change,,74,0,1,,,,,,,,,,,,64,127,0,,
133866,note_on,,4,0,1,,,,,,,,,,,,,,0,35,0
133932,note_on,,66,0,1,,,,,,,,,,,,,,0,47,0
133940,note_on,,8,0,1,,,,,,,,,,,,,,0,78,56
133960,note_on,,20,0,1,,,,,,,,,,,,,,0,81,0
133978,note_on,,18,0,1,,,,,,,,,,,,,,0,71,23
134080,note_on,,102,0,1,,,,,,,,,,,,,,0,71,0
134152,note_on,,72,0,1,,,,,,,,,,,,,,0,78,0
134170,control_change,,18,0,1,,,,,,,,,,,,64,0,0,,
134246,note_on,,76,0,1,,,,,,,,,,,,,,0,80,52
134264,note_on,,18,0,1,,,,,,,,,,,,,,0,52,31
134267,note_on,,3,0,1,,,,,,,,,,,,,,0,40,21
134267,note_on,,0,0,1,,,,,,,,,,,,,,0,76,33
134326,note_on,,59,0,1,,,,,,,,,,,,,,0,76,0
134388,note_on,,62,0,1,,,,,,,,,,,,,,0,80,0
134432,control_change,,44,0,1,,,,,,,,,,,,64,127,0,,
134542,note_on,,110,0,1,,,,,,,,,,,,,,0,52,0
134550,note_on,,8,0,1,,,,,,,,,,,,,,0,88,46
134598,note_on,,48,0,1,,,,,,,,,,,,,,0,88,0
134616,control_change,,18,0,1,,,,,,,,,,,,64,0,0,,
134668,note_on,,52,0,1,,,,,,,,,,,,,,0,88,56
134716,note_on,,48,0,1,,,,,,,,,,,,,,0,88,0
134816,note_on,,100,0,1,,,,,,,,,,,,,,0,40,0
134820,note_on,,4,0,1,,,,,,,,,,,,,,0,88,50
134828,note_on,,8,0,1,,,,,,,,,,,,,,0,52,44
134960,note_on,,132,0,1,,,,,,,,,,,,,,0,85,72
134964,note_on,,4,0,1,,,,,,,,,,,,,,0,88,0
135074,note_on,,110,0,1,,,,,,,,,,,,,,0,85,0
135108,note_on,,34,0,1,,,,,,,,,,,,,,0,88,65
135160,note_on,,52,0,1,,,,,,,,,,,,,,0,88,0
135240,note_on,,80,0,1,,,,,,,,,,,,,,0,88,66
135302,note_on,,62,0,1,,,,,,,,,,,,,,0,88,0
135392,note_on,,90,0,1,,,,,,,,,,,,,,0,56,49
135394,note_on,,2,0,1,,,,,,,,,,,,,,0,88,69
135430,note_on,,36,0,1,,,,,,,,,,,,,,0,52,0
135548,note_on,,118,0,1,,,,,,,,,,,,,,0,83,95
135568,note_on,,20,0,1,,,,,,,,,,,,,,0,88,0
135618,note_on,,50,0,1,,,,,,,,,,,,,,0,83,0
135694,note_on,,76,0,1,,,,,,,,,,,,,,0,88,52
135738,note_on,,44,0,1,,,,,,,,,,,,,,0,88,0
135812,note_on,,74,0,1,,,,,,,,,,,,,,0,88,63
135892,note_on,,80,0,1,,,,,,,,,,,,,,0,88,0
135996,note_on,,104,0,1,,,,,,,,,,,,,,0,88,57
136010,note_on,,14,0,1,,,,,,,,,,,,,,0,57,35
136028,note_on,,18,0,1,,,,,,,,,,,,,,0,56,0
136152,note_on,,124,0,1,,,,,,,,,,,,,,0,85,58
136170,note_on,,18,0,1,,,,,,,,,,,,,,0,88,0
136300,note_on,,130,0,1,,,,,,,,,,,,,,0,85,0
136308,note_on,,8,0,1,,,,,,,,,,,,,,0,83,79
136424,note_on,,116,0,1,,,,,,,,,,,,,,0,83,0
136442,note_on,,18,0,1,,,,,,,,,,,,,,0,81,64
136488,note_on,,46,0,1,,,,,,,,,,,,,,0,81,0
136560,note_on,,72,0,1,,,,,,,,,,,,,,0,81,59
136588,note_on,,28,0,1,,,,,,,,,,,,,,0,57,0
136604,note_on,,16,0,1,,,,,,,,,,,,,,0,59,30
136720,note_on,,116,0,1,,,,,,,,,,,,,,0,80,63
136740,note_on,,20,0,1,,,,,,,,,,,,,,0,81,0
136872,note_on,,132,0,1,,,,,,,,,,,,,,0,78,50
136875,note_on,,3,0,1,,,,,,,,,,,,,,0,80,0
137002,note_on,,127,0,1,,,,,,,,,,,,,,0,78,0
137012,note_on,,10,0,1,,,,,,,,,,,,,,0,76,42
137074,note_on,,62,0,1,,,,,,,,,,,,,,0,76,0
137164,note_on,,90,0,1,,,,,,,,,,,,,,0,78,31
137186,note_on,,22,0,1,,,,,,,,,,,,,,0,47,25
137196,note_on,,10,0,1,,,,,,,,,,,,,,0,80,55
137212,note_on,,16,0,1,,,,,,,,,,,,,,0,59,0
137250,note_on,,38,0,1,,,,,,,,,,,,,,0,80,0
137320,note_on,,70,0,1,,,,,,,,,,,,,,0,80,59
137400,note_on,,80,0,1,,,,,,,,,,,,,,0,80,0
137494,note_on,,94,0,1,,,,,,,,,,,,,,0,78,0
137508,note_on,,14,0,1,,,,,,,,,,,,,,0,76,32
137596,note_on,,88,0,1,,,,,,,,,,,,,,0,76,0
137662,note_on,,66,0,1,,,,,,,,,,,,,,0,78,37
137746,note_on,,84,0,1,,,,,,,,,,,,,,0,78,0
137782,note_on,,36,0,1,,,,,,,,,,,,,,0,47,0
137822,note_on,,40,0,1,,,,,,,,,,,,,,0,76,41
137822,note_on,,0,0,1,,,,,,,,,,,,,,0,40,31
137834,note_on,,12,0,1,,,,,,,,,,,,,,0,52,24
138104,control_change,,270,0,1,,,,,,,,,,,,64,127,0,,
138160,note_on,,56,0,1,,,,,,,,,,,,,,0,83,60
138164,note_on,,4,0,1,,,,,,,,,,,,,,0,76,0
138170,note_on,,6,0,1,,,,,,,,,,,,,,0,52,0
138180,control_change,,10,0,1,,,,,,,,,,,,64,0,0,,
138182,note_on,,2,0,1,,,,,,,,,,,,,,0,40,0
138248,note_on,,66,0,1,,,,,,,,,,,,,,0,83,0
138270,note_on,,22,0,1,,,,,,,,,,,,,,0,80,56
138316,note_on,,46,0,1,,,,,,,,,,,,,,0,80,0
138418,note_on,,102,0,1,,,,,,,,,,,,,,0,80,42
138428,note_on,,10,0,1,,,,,,,,,,,,,,0,76,52
138430,note_on,,2,0,1,,,,,,,,,,,,,,0,40,55
138436,note_on,,6,0,1,,,,,,,,,,,,,,0,52,39
138503,note_on,,67,0,1,,,,,,,,,,,,,,0,76,0
138550,control_change,,47,0,1,,,,,,,,,,,,64,127,0,,
138560,note_on,,10,0,1,,,,,,,,,,,,,,0,80,0
138566,note_on,,6,0,1,,,,,,,,,,,,,,0,52,0
138738,note_on,,172,0,1,,,,,,,,,,,,,,0,80,65
138740,note_on,,2,0,1,,,,,,,,,,,,,,0,83,87
138748,note_on,,8,0,1,,,,,,,,,,,,,,0,40,0
138878,note_on,,130,0,1,,,,,,,,,,,,,,0,80,0
138994,control_change,,116,0,1,,,,,,,,,,,,64,0,0,,
139038,note_on,,44,0,1,,,,,,,,,,,,,,0,78,52
139040,note_on,,2,0,1,,,,,,,,,,,,,,0,81,67
139046,note_on,,6,0,1,,,,,,,,,,,,,,0,47,37
