tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,note,velocity,control,value
156734,note_off,,,,,24,0,1,,,0,71,64,,
156826,note_off,,,,,92,0,1,,,0,72,64,,
156831,note_on,,,,,5,0,1,,,0,74,59,,
156945,note_off,,,,,231,0,2,,,0,50,64,,
156951,note_on,,,,,6,0,2,,,0,52,59,,
156957,note_on,,,,,126,0,1,,,0,72,62,,
156986,note_off,,,,,29,0,1,,,0,74,64,,
157081,note_on,,,,,95,0,1,,,0,71,47,,
157108,note_off,,,,,27,0,1,,,0,72,64,,
157187,note_off,,,,,79,0,1,,,0,71,64,,
157203,note_on,,,,,16,0,1,,,0,69,44,,
157212,note_on,,,,,261,0,2,,,0,40,59,,
157217,note_off,,,,,5,0,2,,,0,52,64,,
157315,note_off,,,,,112,0,1,,,0,69,64,,
157322,note_on,,,,,7,0,1,,,0,68,44,,
157377,note_off,,,,,55,0,1,,,0,68,64,,
157439,note_on,,,,,62,0,1,,,0,69,44,,
157455,note_on,,,,,238,0,2,,,0,45,67,,
157478,note_off,,,,,23,0,2,,,0,40,64,,
157523,note_off,,,,,45,0,2,,,0,45,64,,
157531,note_off,,,,,92,0,1,,,0,69,64,,
157553,note_on,,,,,22,0,1,,,0,64,44,,
157669,note_off,,,,,116,0,1,,,0,64,64,,
157674,note_on,,,,,5,0,1,,,0,72,41,,
157704,note_on,,,,,181,0,2,,,0,84,86,,
157789,note_on,,,,,115,0,1,,,0,69,50,,
157795,note_off,,,,,6,0,1,,,0,72,64,,
157872,note_off,,,,,168,0,2,,,0,84,64,,
157902,note_off,,,,,107,0,1,,,0,69,64,,
157911,note_on,,,,,9,0,1,,,0,71,47,,
157913,note_on,,,,,41,0,2,,,0,55,70,,
158047,note_on,,,,,136,0,1,,,0,67,50,,
158062,note_off,,,,,15,0,1,,,0,71,64,,
158143,note_off,,,,,81,0,1,,,0,67,64,,
158156,note_on,,,,,13,0,1,,,0,64,42,,
158183,note_on,,,,,270,0,2,,,0,83,75,,
158266,note_off,,,,,110,0,1,,,0,64,64,,
158276,note_on,,,,,10,0,1,,,0,71,56,,
158384,note_off,,,,,108,0,1,,,0,71,64,,
158387,note_on,,,,,204,0,2,,,0,53,74,,
158389,note_on,,,,,5,0,1,,,0,69,59,,
158399,note_off,,,,,12,0,2,,,0,55,64,,
158412,note_off,,,,,13,0,2,,,0,83,64,,
158515,note_on,,,,,126,0,1,,,0,65,50,,
158528,note_off,,,,,13,0,1,,,0,69,64,,
158624,note_off,,,,,96,0,1,,,0,65,64,,
158633,note_on,,,,,9,0,1,,,0,62,41,,
158654,note_on,,,,,242,0,2,,,0,81,75,,
158740,note_off,,,,,107,0,1,,,0,62,64,,
158756,note_on,,,,,16,0,1,,,0,69,41,,
158871,note_off,,,,,115,0,1,,,0,69,64,,
158872,note_on,,,,,1,0,1,,,0,67,56,,
158882,note_on,,,,,228,0,2,,,0,52,62,,
158889,note_off,,,,,7,0,2,,,0,53,64,,
158909,note_off,,,,,20,0,2,,,0,81,64,,
158997,note_on,,,,,125,0,1,,,0,64,49,,
159015,note_off,,,,,18,0,1,,,0,67,64,,
159099,note_off,,,,,84,0,1,,,0,64,64,,
159106,note_on,,,,,7,0,1,,,0,60,50,,
159157,note_on,,,,,248,0,2,,,0,79,75,,
159227,note_off,,,,,121,0,1,,,0,60,64,,
159234,note_on,,,,,7,0,1,,,0,67,52,,
159345,note_on,,,,,188,0,2,,,0,50,70,,
159356,note_off,,,,,11,0,2,,,0,52,64,,
159356,note_on,,,,,122,0,1,,,0,65,62,,
159361,note_off,,,,,5,0,1,,,0,67,64,,
159386,note_off,,,,,30,0,2,,,0,79,64,,
159469,note_on,,,,,108,0,1,,,0,62,52,,
159481,note_off,,,,,12,0,1,,,0,65,64,,
159574,note_off,,,,,93,0,1,,,0,62,64,,
159584,note_on,,,,,10,0,1,,,0,59,56,,
159620,note_on,,,,,234,0,2,,,0,77,80,,
159703,note_off,,,,,119,0,1,,,0,59,64,,
159714,note_on,,,,,11,0,1,,,0,65,56,,
159823,note_on,,,,,203,0,2,,,0,48,62,,
159827,note_on,,,,,113,0,1,,,0,64,58,,
159830,note_off,,,,,7,0,2,,,0,50,64,,
159834,note_off,,,,,7,0,1,,,0,65,64,,
159848,note_off,,,,,18,0,2,,,0,77,64,,
159952,note_on,,,,,118,0,1,,,0,60,56,,
159973,note_off,,,,,21,0,1,,,0,64,64,,
160062,note_off,,,,,89,0,1,,,0,60,64,,
160066,note_on,,,,,4,0,1,,,0,57,52,,
160096,note_on,,,,,248,0,2,,,0,76,80,,
160183,note_off,,,,,117,0,1,,,0,57,64,,
160192,note_on,,,,,9,0,1,,,0,64,58,,
160287,note_off,,,,,191,0,2,,,0,76,64,,
160306,note_on,,,,,114,0,1,,,0,62,59,,
160307,note_on,,,,,20,0,2,,,0,47,70,,
160316,note_off,,,,,10,0,1,,,0,64,64,,
160321,note_off,,,,,14,0,2,,,0,48,64,,
160428,note_on,,,,,112,0,1,,,0,59,56,,
160451,note_off,,,,,23,0,1,,,0,62,64,,
160538,note_off,,,,,87,0,1,,,0,59,64,,
160545,note_on,,,,,7,0,1,,,0,55,56,,
160571,note_on,,,,,250,0,2,,,0,74,75,,
160661,note_off,,,,,116,0,1,,,0,55,64,,
160668,note_on,,,,,7,0,1,,,0,62,52,,
160721,note_off,,,,,150,0,2,,,0,74,64,,
160792,note_on,,,,,71,0,2,,,0,45,75,,
160792,note_on,,,,,124,0,1,,,0,60,62,,
160798,note_off,,,,,6,0,1,,,0,62,64,,
160806,note_off,,,,,14,0,2,,,0,47,64,,
160918,note_on,,,,,120,0,1,,,0,57,56,,
160936,note_off,,,,,18,0,1,,,0,60,64,,
161034,note_on,,,,,228,0,2,,,0,72,75,,
161036,note_on,,,,,100,0,1,,,0,53,60,,
161048,note_off,,,,,12,0,1,,,0,57,64,,
161168,note_on,,,,,120,0,1,,,0,60,52,,
161180,note_off,,,,,12,0,1,,,0,53,64,,
161206,note_off,,,,,172,0,2,,,0,72,64,,
161217,note_off,,,,,37,0,1,,,0,60,64,,
161283,note_on,,,,,77,0,2,,,0,43,70,,
161304,note_off,,,,,21,0,2,,,0,45,64,,
161305,note_on,,,,,88,0,1,,,0,64,60,,
161419,note_on,,,,,114,0,1,,,0,59,60,,
161435,note_off,,,,,16,0,1,,,0,64,64,,
161538,note_on,,,,,103,0,1,,,0,55,52,,
161541,note_on,,,,,237,0,2,,,0,71,80,,
161549,note_off,,,,,11,0,1,,,0,59,64,,
161658,note_on,,,,,109,0,1,,,0,59,63,,
161687,note_off,,,,,29,0,1,,,0,55,64,,
161728,note_off,,,,,187,0,2,,,0,71,64,,
161763,note_on,,,,,35,0,2,,,0,41,79,,
161774,note_off,,,,,11,0,2,,,0,43,64,,
161782,note_off,,,,,95,0,1,,,0,59,64,,
161789,note_on,,,,,7,0,1,,,0,64,60,,
161911,note_on,,,,,122,0,1,,,0,57,52,,
161922,note_off,,,,,11,0,1,,,0,64,64,,
162028,note_off,,,,,106,0,1,,,0,57,64,,
162035,note_on,,,,,7,0,1,,,0,53,63,,
162050,note_on,,,,,276,0,2,,,0,69,86,,
162163,note_off,,,,,128,0,1,,,0,53,64,,
162167,note_on,,,,,4,0,1,,,0,62,56,,
162240,note_off,,,,,190,0,2,,,0,41,64,,
162240,note_off,,,,,73,0,1,,,0,62,64,,
162246,note_off,,,,,6,0,2,,,0,69,64,,
162287,note_on,,,,,41,0,2,,,0,40,67,,
162290,note_on,,,,,50,0,1,,,0,64,55,,
162412,note_on,,,,,122,0,1,,,0,59,56,,
162417,note_off,,,,,5,0,1,,,0,64,64,,
162528,note_on,,,,,0,0,1,,,0,56,48,,
162528,note_off,,,,,111,0,1,,,0,59,64,,
162529,note_off,,,,,242,0,2,,,0,40,64,,
162531,note_on,,,,,2,0,2,,,0,52,75,,
162634,note_off,,,,,106,0,1,,,0,56,64,,
162639,note_on,,,,,5,0,1,,,0,59,56,,
162760,note_on,,,,,121,0,1,,,0,64,58,,
162772,note_off,,,,,12,0,1,,,0,59,64,,
162790,note_off,,,,,18,0,1,,,0,64,64,,
162880,note_on,,,,,349,0,2,,,0,50,62,,
162907,note_off,,,,,27,0,2,,,0,52,64,,
162966,note_on,,,,,176,0,1,,,0,68,47,,
162980,note_on,,,,,73,0,2,,,0,48,62,,
163025,note_off,,,,,45,0,2,,,0,50,64,,
163104,note_on,,,,,79,0,2,,,0,47,59,,
163121,note_off,,,,,17,0,2,,,0,48,64,,
163192,note_off,,,,,226,0,1,,,0,68,64,,
163203,note_on,,,,,11,0,1,,,0,69,52,,
163233,note_on,,,,,112,0,2,,,0,48,67,,
163264,note_off,,,,,31,0,2,,,0,47,64,,
163323,note_off,,,,,120,0,1,,,0,69,64,,
163328,note_on,,,,,5,0,1,,,0,71,41,,
163438,note_on,,,,,0,0,1,,,0,72,47,,
163438,note_off,,,,,110,0,1,,,0,71,64,,
163451,note_on,,,,,187,0,2,,,0,50,62,,
163492,note_off,,,,,41,0,2,,,0,48,64,,
163542,note_off,,,,,104,0,1,,,0,72,64,,
163550,note_on,,,,,8,0,1,,,0,74,50,,
163678,note_on,,,,,128,0,1,,,0,72,52,,
163691,note_off,,,,,199,0,2,,,0,50,64,,
163697,note_on,,,,,6,0,2,,,0,52,59,,
163703,note_off,,,,,25,0,1,,,0,74,64,,
163796,note_on,,,,,93,0,1,,,0,71,41,,
163805,note_off,,,,,9,0,1,,,0,72,64,,
163901,note_off,,,,,96,0,1,,,0,71,64,,
163916,note_on,,,,,219,0,2,,,0,40,59,,
163918,note_on,,,,,17,0,1,,,0,69,44,,
163928,note_off,,,,,12,0,2,,,0,52,64,,
164028,note_off,,,,,110,0,1,,,0,69,64,,
164039,note_on,,,,,11,0,1,,,0,68,32,,
164122,note_off,,,,,83,0,1,,,0,68,64,,
164159,note_on,,,,,37,0,1,,,0,69,36,,
164174,note_on,,,,,246,0,2,,,0,45,47,,
164192,note_off,,,,,18,0,2,,,0,40,64,,
164279,note_off,,,,,120,0,1,,,0,69,64,,
164283,note_on,,,,,4,0,1,,,0,64,19,,
164390,note_off,,,,,107,0,1,,,0,64,64,,
164404,note_on,,,,,14,0,1,,,0,72,32,,
164416,note_on,,,,,224,0,2,,,0,84,54,,
164426,note_off,,,,,10,0,2,,,0,45,64,,
164507,note_off,,,,,103,0,1,,,0,72,64,,
164515,note_on,,,,,8,0,1,,,0,64,20,,
164616,note_off,,,,,190,0,2,,,0,84,64,,
164643,note_on,,,,,128,0,1,,,0,71,41,,
164653,note_off,,,,,10,0,1,,,0,64,64,,
164668,note_on,,,,,52,0,2,,,0,55,44,,
164763,note_on,,,,,110,0,1,,,0,67,31,,
164782,note_off,,,,,19,0,1,,,0,71,64,,
164868,note_off,,,,,86,0,1,,,0,67,64,,
164882,note_on,,,,,14,0,1,,,0,64,26,,
164904,note_on,,,,,236,0,2,,,0,83,50,,
164989,note_on,,,,,107,0,1,,,0,71,25,,
165005,note_off,,,,,16,0,1,,,0,64,64,,
165080,note_off,,,,,176,0,2,,,0,83,64,,
165119,note_off,,,,,114,0,1,,,0,71,64,,
165119,note_on,,,,,0,0,1,,,0,69,41,,
165133,note_on,,,,,53,0,2,,,0,53,46,,
165141,note_off,,,,,8,0,2,,,0,55,64,,
165255,note_on,,,,,136,0,1,,,0,65,37,,
165260,note_off,,,,,5,0,1,,,0,69,64,,
165355,note_on,,,,,214,0,2,,,0,81,54,,
165356,note_off,,,,,96,0,1,,,0,65,64,,
165370,note_on,,,,,14,0,1,,,0,62,25,,
165473,note_off,,,,,103,0,1,,,0,62,64,,
165484,note_on,,,,,11,0,1,,,0,69,37,,
165509,note_off,,,,,154,0,2,,,0,81,64,,
165581,note_off,,,,,72,0,2,,,0,53,64,,
165588,note_on,,,,,7,0,2,,,0,52,44,,
165599,note_off,,,,,115,0,1,,,0,69,64,,
165604,note_on,,,,,5,0,1,,,0,67,44,,
165726,note_on,,,,,122,0,1,,,0,64,29,,
165742,note_off,,,,,16,0,1,,,0,67,64,,
165822,note_off,,,,,80,0,1,,,0,64,64,,
165839,note_on,,,,,17,0,1,,,0,60,32,,
165850,note_on,,,,,262,0,2,,,0,79,50,,
165951,note_off,,,,,112,0,1,,,0,60,64,,
165963,note_on,,,,,12,0,1,,,0,67,40,,
165994,note_off,,,,,144,0,2,,,0,79,64,,
166069,note_on,,,,,75,0,2,,,0,50,50,,
166086,note_off,,,,,17,0,2,,,0,52,64,,
166087,note_off,,,,,124,0,1,,,0,67,64,,
166087,note_on,,,,,0,0,1,,,0,65,47,,
166201,note_on,,,,,114,0,1,,,0,62,37,,
166208,note_off,,,,,7,0,1,,,0,65,64,,
166298,note_off,,,,,90,0,1,,,0,62,64,,
166318,note_on,,,,,20,0,1,,,0,59,38,,
166322,note_on,,,,,236,0,2,,,0,77,54,,
166423,note_off,,,,,101,0,2,,,0,77,64,,
166432,note_off,,,,,114,0,1,,,0,59,64,,
166439,note_on,,,,,7,0,1,,,0,65,37,,
166544,note_on,,,,,121,0,2,,,0,48,47,,
166552,note_off,,,,,8,0,2,,,0,50,64,,
166557,note_off,,,,,118,0,1,,,0,65,64,,
166566,note_on,,,,,9,0,1,,,0,64,41,,
166694,note_on,,,,,128,0,1,,,0,60,35,,
166729,note_off,,,,,35,0,1,,,0,64,64,,
166803,note_on,,,,,251,0,2,,,0,76,54,,
166807,note_off,,,,,78,0,1,,,0,60,64,,
166812,note_on,,,,,5,0,1,,,0,57,31,,
166929,note_on,,,,,117,0,1,,,0,64,37,,
166948,note_off,,,,,19,0,1,,,0,57,64,,
166974,note_off,,,,,171,0,2,,,0,76,64,,
167035,note_off,,,,,61,0,2,,,0,48,64,,
167040,note_on,,,,,5,0,2,,,0,47,50,,
167058,note_on,,,,,110,0,1,,,0,62,49,,
167068,note_off,,,,,10,0,1,,,0,64,64,,
167176,note_off,,,,,108,0,1,,,0,62,64,,
167181,note_on,,,,,5,0,1,,,0,59,44,,
167265,note_off,,,,,84,0,1,,,0,59,64,,
167285,note_on,,,,,20,0,1,,,0,55,35,,
167292,note_on,,,,,252,0,2,,,0,74,47,,
167405,note_off,,,,,120,0,1,,,0,55,64,,
167410,note_on,,,,,5,0,1,,,0,62,37,,
167473,note_off,,,,,181,0,2,,,0,74,64,,
167526,note_off,,,,,116,0,1,,,0,62,64,,
167534,note_on,,,,,8,0,1,,,0,60,40,,
167548,note_on,,,,,75,0,2,,,0,45,54,,
167562,note_off,,,,,14,0,2,,,0,47,64,,
167649,note_on,,,,,115,0,1,,,0,57,32,,
167654,note_off,,,,,5,0,1,,,0,60,64,,
167768,note_on,,,,,114,0,1,,,0,53,38,,
167772,note_on,,,,,210,0,2,,,0,72,50,,
167797,note_off,,,,,29,0,1,,,0,57,64,,
167883,note_on,,,,,86,0,1,,,0,60,32,,
167904,note_off,,,,,21,0,1,,,0,53,64,,
167923,note_off,,,,,19,0,1,,,0,60,64,,
168004,note_off,,,,,232,0,2,,,0,72,64,,
168004,note_off,,,,,0,0,2,,,0,45,64,,
168004,note_on,,,,,0,0,2,,,0,43,54,,
168011,note_on,,,,,88,0,1,,,0,64,44,,
168124,note_on,,,,,113,0,1,,,0,59,32,,
168142,note_off,,,,,18,0,1,,,0,64,64,,
168244,note_on,,,,,102,0,1,,,0,55,23,,
168254,note_on,,,,,250,0,2,,,0,71,47,,
168267,note_off,,,,,23,0,1,,,0,59,64,,
168359,note_on,,,,,92,0,1,,,0,62,24,,
168430,note_off,,,,,176,0,2,,,0,71,64,,
168469,note_off,,,,,110,0,1,,,0,55,64,,
168476,note_off,,,,,7,0,1,,,0,62,64,,
168485,note_on,,,,,9,0,1,,,0,64,41,,
168493,note_on,,,,,63,0,2,,,0,41,60,,
168507,note_off,,,,,14,0,2,,,0,43,64,,
168608,note_on,,,,,123,0,1,,,0,57,31,,
168623,note_off,,,,,15,0,1,,,0,64,64,,
168726,note_on,,,,,219,0,2,,,0,69,54,,
168728,note_on,,,,,105,0,1,,,0,53,34,,
168809,note_off,,,,,83,0,2,,,0,41,64,,
168811,note_off,,,,,83,0,1,,,0,57,64,,
168846,note_on,,,,,35,0,1,,,0,62,28,,
168896,note_off,,,,,50,0,1,,,0,53,64,,
168915,note_off,,,,,106,0,2,,,0,69,64,,
168949,note_off,,,,,53,0,1,,,0,62,64,,
168969,note_on,,,,,20,0,1,,,0,64,44,,
168980,note_on,,,,,65,0,2,,,0,40,61,,
169084,note_off,,,,,115,0,1,,,0,64,64,,
169089,note_on,,,,,5,0,1,,,0,59,48,,
169210,note_on,,,,,121,0,1,,,0,56,47,,
169214,note_off,,,,,4,0,1,,,0,59,64,,
169221,note_off,,,,,241,0,2,,,0,40,64,,
169222,note_on,,,,,1,0,2,,,0,52,61,,
169313,note_off,,,,,99,0,1,,,0,56,64,,
169317,note_on,,,,,4,0,1,,,0,59,50,,
169441,note_on,,,,,124,0,1,,,0,64,48,,
169450,note_off,,,,,9,0,1,,,0,59,64,,
169466,note_off,,,,,16,0,1,,,0,64,64,,
169578,note_on,,,,,356,0,2,,,0,50,47,,
169604,note_off,,,,,26,0,2,,,0,52,64,,
169680,note_on,,,,,214,0,1,,,0,68,37,,
169691,note_on,,,,,87,0,2,,,0,48,42,,
169745,note_off,,,,,54,0,2,,,0,50,64,,
169805,note_on,,,,,60,0,2,,,0,47,42,,
169817,note_off,,,,,12,0,2,,,0,48,64,,
169917,note_off,,,,,237,0,1,,,0,68,64,,
169921,note_on,,,,,4,0,1,,,0,69,52,,
169940,note_on,,,,,123,0,2,,,0,48,54,,
169965,note_off,,,,,25,0,2,,,0,47,64,,
170039,note_on,,,,,118,0,1,,,0,71,56,,
170045,note_off,,,,,6,0,1,,,0,69,64,,
170160,note_on,,,,,115,0,1,,,0,72,59,,
170173,note_on,,,,,208,0,2,,,0,50,54,,
170178,note_off,,,,,18,0,1,,,0,71,64,,
170221,note_off,,,,,48,0,2,,,0,48,64,,
170272,note_off,,,,,94,0,1,,,0,72,64,,
170279,note_on,,,,,7,0,1,,,0,74,59,,
170405,note_on,,,,,126,0,1,,,0,72,56,,
170416,note_off,,,,,195,0,2,,,0,50,64,,
170422,note_on,,,,,6,0,2,,,0,52,49,,
170433,note_off,,,,,28,0,1,,,0,74,64,,
170513,note_on,,,,,80,0,1,,,0,71,50,,
170535,note_off,,,,,22,0,1,,,0,72,64,,
170613,note_off,,,,,78,0,1,,,0,71,64,,
170623,note_on,,,,,10,0,1,,,0,69,44,,
170650,note_on,,,,,228,0,2,,,0,40,47,,
170661,note_off,,,,,11,0,2,,,0,52,64,,
170748,note_off,,,,,125,0,1,,,0,69,64,,
170753,note_on,,,,,5,0,1,,,0,68,44,,
170817,note_off,,,,,64,0,1,,,0,68,64,,
170884,note_on,,,,,67,0,1,,,0,69,47,,
170887,note_on,,,,,226,0,2,,,0,45,54,,
170898,note_off,,,,,11,0,2,,,0,40,64,,
170990,note_off,,,,,106,0,1,,,0,69,64,,
171004,note_on,,,,,14,0,1,,,0,64,20,,
171111,note_on,,,,,213,0,2,,,0,81,70,,
171113,note_off,,,,,109,0,1,,,0,64,64,,
171127,note_on,,,,,14,0,1,,,0,73,35,,
171247,note_on,,,,,120,0,1,,,0,64,31,,
171275,note_off,,,,,28,0,1,,,0,73,64,,
171350,note_on,,,,,75,0,1,,,0,71,52,,
171354,note_off,,,,,243,0,2,,,0,81,64,,
171357,note_off,,,,,7,0,1,,,0,64,64,,
171376,note_on,,,,,22,0,2,,,0,40,54,,
171383,note_off,,,,,7,0,2,,,0,45,64,,
171471,note_on,,,,,114,0,1,,,0,64,29,,
171499,note_off,,,,,28,0,1,,,0,71,64,,
171583,note_off,,,,,84,0,1,,,0,64,64,,
171593,note_on,,,,,10,0,1,,,0,74,39,,
171720,note_on,,,,,127,0,1,,,0,64,23,,
171729,note_off,,,,,9,0,1,,,0,74,64,,
171821,note_on,,,,,438,0,2,,,0,45,54,,
171828,note_off,,,,,99,0,1,,,0,64,64,,
171840,note_off,,,,,19,0,2,,,0,40,64,,
171842,note_on,,,,,14,0,1,,,0,73,50,,
171950,note_on,,,,,108,0,1,,,0,64,29,,
171956,note_off,,,,,6,0,1,,,0,73,64,,
172081,note_on,,,,,241,0,2,,,0,81,70,,
172083,note_on,,,,,0,0,1,,,0,69,41,,
172083,note_off,,,,,127,0,1,,,0,64,64,,
172198,note_on,,,,,115,0,1,,,0,64,28,,
172205,note_off,,,,,7,0,1,,,0,69,64,,
172315,note_off,,,,,234,0,2,,,0,81,64,,
172318,note_off,,,,,113,0,1,,,0,64,64,,
172318,note_on,,,,,0,0,1,,,0,71,50,,
172333,note_on,,,,,18,0,2,,,0,40,56,,
172341,note_off,,,,,8,0,2,,,0,45,64,,
172436,note_on,,,,,118,0,1,,,0,64,13,,
172443,note_off,,,,,7,0,1,,,0,71,64,,
172544,note_off,,,,,101,0,1,,,0,64,64,,
172560,note_on,,,,,16,0,1,,,0,74,41,,
172680,note_on,,,,,120,0,1,,,0,64,22,,
172701,note_off,,,,,21,0,1,,,0,74,64,,
172788,note_off,,,,,87,0,1,,,0,64,64,,
172793,note_on,,,,,452,0,2,,,0,45,54,,
172802,note_on,,,,,14,0,1,,,0,73,55,,
172811,note_off,,,,,18,0,2,,,0,40,64,,
172907,note_off,,,,,105,0,1,,,0,73,64,,
172916,note_on,,,,,9,0,1,,,0,64,39,,
173039,note_off,,,,,123,0,1,,,0,64,64,,
173043,note_on,,,,,232,0,2,,,0,81,70,,
173045,note_on,,,,,6,0,1,,,0,69,47,,
173146,note_on,,,,,101,0,1,,,0,64,34,,
173165,note_off,,,,,19,0,1,,,0,69,64,,
173276,note_off,,,,,233,0,2,,,0,81,64,,
173278,note_off,,,,,113,0,1,,,0,64,64,,
173283,note_on,,,,,5,0,1,,,0,71,56,,
173299,note_on,,,,,23,0,2,,,0,40,54,,
173306,note_off,,,,,7,0,2,,,0,45,64,,
173396,note_on,,,,,113,0,1,,,0,64,39,,
173447,note_off,,,,,51,0,1,,,0,71,64,,
173511,note_off,,,,,64,0,1,,,0,64,64,,
173525,note_on,,,,,14,0,1,,,0,74,52,,
173635,note_on,,,,,110,0,1,,,0,64,44,,
173654,note_off,,,,,19,0,1,,,0,74,64,,
173692,note_off,,,,,38,0,1,,,0,64,64,,
173768,note_on,,,,,76,0,1,,,0,73,50,,
173781,note_on,,,,,475,0,2,,,0,45,49,,
173817,note_off,,,,,36,0,2,,,0,40,64,,
173886,note_off,,,,,118,0,1,,,0,73,64,,
173886,note_on,,,,,0,0,1,,,0,74,52,,
173983,note_off,,,,,97,0,1,,,0,74,64,,
173996,note_on,,,,,13,0,1,,,0,76,52,,
173998,note_on,,,,,181,0,2,,,0,50,56,,
174093,note_off,,,,,95,0,2,,,0,50,64,,
174113,note_off,,,,,117,0,1,,,0,76,64,,
174136,note_on,,,,,23,0,1,,,0,74,31,,
174219,note_off,,,,,126,0,2,,,0,45,64,,
174230,note_on,,,,,11,0,2,,,0,52,54,,
174239,note_on,,,,,103,0,1,,,0,73,47,,
174247,note_off,,,,,8,0,1,,,0,74,64,,
174357,note_off,,,,,110,0,1,,,0,73,64,,
174366,note_on,,,,,9,0,1,,,0,71,36,,
174470,note_off,,,,,104,0,1,,,0,71,64,,
174474,note_off,,,,,244,0,2,,,0,52,64,,
174474,note_on,,,,,0,0,2,,,0,40,54,,
174489,note_on,,,,,19,0,1,,,0,69,41,,
174598,note_off,,,,,109,0,1,,,0,69,64,,
174612,note_on,,,,,14,0,1,,,0,68,32,,
174637,note_off,,,,,25,0,1,,,0,68,64,,
174727,note_on,,,,,253,0,2,,,0,45,38,,
174730,note_on,,,,,93,0,1,,,0,69,28,,
174738,note_off,,,,,11,0,2,,,0,40,64,,
174841,note_off,,,,,111,0,1,,,0,69,64,,
174845,note_on,,,,,4,0,1,,,0,64,20,,
174958,note_off,,,,,113,0,1,,,0,64,64,,
174976,note_on,,,,,238,0,2,,,0,81,50,,
174982,note_on,,,,,24,0,1,,,0,73,20,,
175090,note_on,,,,,108,0,1,,,0,64,17,,
175102,note_off,,,,,12,0,1,,,0,73,64,,
175182,note_off,,,,,206,0,2,,,0,81,70,,
175189,note_off,,,,,87,0,1,,,0,64,64,,
175194,note_on,,,,,5,0,1,,,0,71,35,,
175227,note_on,,,,,45,0,2,,,0,40,38,,
175234,note_off,,,,,7,0,2,,,0,45,64,,
175320,note_on,,,,,126,0,1,,,0,64,20,,
175342,note_off,,,,,22,0,1,,,0,71,64,,
175445,note_off,,,,,103,0,1,,,0,64,64,,
175450,note_on,,,,,5,0,1,,,0,74,28,,
175562,note_on,,,,,112,0,1,,,0,64,17,,
175581,note_off,,,,,19,0,1,,,0,74,64,,
175675,note_off,,,,,94,0,1,,,0,64,64,,
175686,note_on,,,,,11,0,1,,,0,73,35,,
175697,note_on,,,,,463,0,2,,,0,45,34,,
175714,note_off,,,,,17,0,2,,,0,40,64,,
175808,note_on,,,,,122,0,1,,,0,64,21,,
175814,note_off,,,,,6,0,1,,,0,73,64,,
175922,note_on,,,,,208,0,2,,,0,81,50,,
175929,note_off,,,,,115,0,1,,,0,64,64,,
175930,note_on,,,,,1,0,1,,,0,69,25,,
176041,note_on,,,,,111,0,1,,,0,64,19,,
176048,note_off,,,,,7,0,1,,,0,69,64,,
176109,note_off,,,,,187,0,2,,,0,81,64,,
176159,note_off,,,,,111,0,1,,,0,64,64,,
176164,note_on,,,,,5,0,1,,,0,71,29,,
176177,note_off,,,,,68,0,2,,,0,45,64,,
176177,note_on,,,,,0,0,2,,,0,40,34,,
176280,note_on,,,,,116,0,1,,,0,64,20,,
176383,note_off,,,,,103,0,1,,,0,64,64,,
176394,note_off,,,,,11,0,1,,,0,71,64,,
176404,note_on,,,,,10,0,1,,,0,74,32,,
176505,note_off,,,,,101,0,1,,,0,74,64,,
176521,note_on,,,,,16,0,1,,,0,64,17,,
176627,note_off,,,,,106,0,1,,,0,64,64,,
176645,note_on,,,,,18,0,1,,,0,73,35,,
176656,note_on,,,,,479,0,2,,,0,45,28,,
176673,note_off,,,,,17,0,2,,,0,40,64,,
176763,note_on,,,,,118,0,1,,,0,64,25,,
176769,note_off,,,,,6,0,1,,,0,73,64,,
176882,note_on,,,,,209,0,2,,,0,81,50,,
176884,note_off,,,,,115,0,1,,,0,64,64,,
176884,note_on,,,,,0,0,1,,,0,69,29,,
177004,note_on,,,,,120,0,1,,,0,64,23,,
177020,note_off,,,,,16,0,1,,,0,69,64,,
177112,note_off,,,,,230,0,2,,,0,81,64,,
177118,note_off,,,,,98,0,1,,,0,64,64,,
177123,note_on,,,,,5,0,1,,,0,71,29,,
177135,note_on,,,,,23,0,2,,,0,40,38,,
177143,note_off,,,,,8,0,2,,,0,45,64,,
177246,note_on,,,,,123,0,1,,,0,64,29,,
177346,note_off,,,,,100,0,1,,,0,64,64,,
177357,note_on,,,,,11,0,1,,,0,74,32,,
177366,note_off,,,,,9,0,1,,,0,71,64,,
177468,note_on,,,,,102,0,1,,,0,64,31,,
177493,note_off,,,,,25,0,1,,,0,74,64,,
177510,note_off,,,,,17,0,1,,,0,64,64,,
177593,note_on,,,,,83,0,1,,,0,73,43,,
177648,note_on,,,,,505,0,2,,,0,45,49,,
177662,note_off,,,,,69,0,1,,,0,73,64,,
177670,note_off,,,,,22,0,2,,,0,40,64,,
177721,note_on,,,,,59,0,1,,,0,74,47,,
177769,note_off,,,,,48,0,1,,,0,74,64,,
177837,note_on,,,,,68,0,1,,,0,76,41,,
177847,note_on,,,,,0,0,2,,,0,50,56,,
177847,note_off,,,,,177,0,2,,,0,45,64,,
177892,note_off,,,,,55,0,1,,,0,76,64,,
177952,note_on,,,,,60,0,1,,,0,74,44,,
177963,note_off,,,,,116,0,2,,,0,50,64,,
