tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,control,value,channel,note,velocity
28080,note_on,,,,,14,0,1,,,,0,75,28
28080,note_on,,,,,0,0,2,,,,0,51,28
28090,set_tempo,,,,,10,1,0,310881,,,,,
28160,set_tempo,,,,,70,1,0,309278,,,,,
28200,note_off,,,,,120,0,1,,,,0,75,64
28200,note_on,,,,,0,0,1,,,,0,74,27
28260,set_tempo,,,,,100,1,0,307692,,,,,
28260,note_off,,,,,0,0,2,,,,0,48,64
28260,note_off,,,,,180,0,2,,,,0,51,64
28306,control_change,,,,,106,0,1,,64,0,0,,
28320,note_on,,,,,0,0,2,,,,0,53,30
28320,control_change,,,,,0,0,1,,64,95,0,,
28320,note_on,,,,,0,0,1,,,,0,75,28
28320,note_off,,,,,14,0,1,,,,0,74,64
28320,note_on,,,,,0,0,2,,,,0,50,30
28320,note_on,,,,,60,0,2,,,,0,48,30
28440,note_on,,,,,0,0,1,,,,0,77,31
28440,note_off,,,,,120,0,1,,,,0,75,64
28440,set_tempo,,,,,180,1,0,306122,,,,,
28500,note_off,,,,,0,0,2,,,,0,50,64
28500,note_off,,,,,180,0,2,,,,0,53,64
28500,set_tempo,,,,,60,1,0,304569,,,,,
28500,note_off,,,,,0,0,2,,,,0,48,64
28552,control_change,,,,,112,0,1,,64,0,0,,
28560,note_off,,,,,8,0,1,,,,0,77,64
28560,note_on,,,,,0,0,2,,,,0,51,34
28560,note_on,,,,,60,0,2,,,,0,48,34
